T_M,s,Q_pr
1600.0,0.1,1.1216435011269708
1900.0,1e-07,0.05834481695185939
1900.0,2.511886431509583e-07,0.37078768053212424
1900.0,6.30957344480193e-07,0.849752311607296
1900.0,1.584893192461114e-06,1.0698774070194583
1900.0,3.981071705534969e-06,1.1150845048235898
1900.0,1e-05,1.120985043849251
1900.0,2.5118864315095825e-05,1.1215875109090248
1900.0,6.309573444801943e-05,1.1216395840838993
1900.0,0.0001584893192461,1.1216432512049435
1900.0,0.0003981071705534,1.1216434853462227
1900.0,0.001,1.1216435001312273
1900.0,0.0025118864315095,1.1216435010641448
1900.0,0.0063095734448019,1.1216435011230081
1900.0,0.0158489319246111,1.1216435011267218
1900.0,0.0398107170553497,1.1216435011269565
1900.0,0.1,1.1216435011269712
2000.0,1e-07,0.06625877336865635
2000.0,2.511886431509583e-07,0.39801747111166474
2000.0,6.30957344480193e-07,0.8699967553028968
2000.0,1.584893192461114e-06,1.075095834744898
2000.0,3.981071705534969e-06,1.115842494168228
2000.0,1e-05,1.1210664826258527
2000.0,2.5118864315095825e-05,1.121594675056211
2000.0,6.309573444801943e-05,1.121640090334582
2000.0,0.0001584893192461,1.121643283538964
2000.0,0.0003981071705534,1.1216434873880194
2000.0,0.001,1.1216435002600627
2000.0,0.0025118864315095,1.1216435010722738
2000.0,0.0063095734448019,1.121643501123521
2000.0,0.0158489319246111,1.1216435011267545
2000.0,0.0398107170553497,1.1216435011269585
2000.0,0.1,1.1216435011269712
2300.0,1e-07,0.09214462498479128
2300.0,2.511886431509583e-07,0.4744011314225159
2300.0,6.30957344480193e-07,0.9197180007121831
2300.0,1.584893192461114e-06,1.0869804097247544
2300.0,3.981071705534969e-06,1.1175031217108415
2300.0,1e-05,1.1212413175232185
2300.0,2.5118864315095825e-05,1.1216098971176396
2300.0,6.309573444801943e-05,1.1216411627064884
2300.0,0.0001584893192461,1.1216433520093592
2300.0,0.0003981071705534,1.12164349171163
2300.0,0.001,1.1216435005328775
2300.0,0.0025118864315095,1.1216435010894872
2300.0,0.0063095734448019,1.121643501124607
2300.0,0.0158489319246111,1.1216435011268229
2300.0,0.0398107170553497,1.1216435011269628
2300.0,0.1,1.1216435011269716
2600.0,1e-07,0.1200885901246539
2600.0,2.511886431509583e-07,0.5419511171527489
2600.0,6.30957344480193e-07,0.9567606647794623
2600.0,1.584893192461114e-06,1.0950077418039919
2600.0,3.981071705534969e-06,1.1185690710848306
2600.0,1e-05,1.1213505520763762
2600.0,2.5118864315095825e-05,1.1216192762218757
2600.0,6.309573444801943e-05,1.1216418207128533
2600.0,0.0001584893192461,1.121643394004752
2600.0,0.0003981071705534,1.121643494363383
2600.0,0.001,1.1216435007002001
2600.0,0.0025118864315095,1.121643501100045
2600.0,0.0063095734448019,1.1216435011252734
2600.0,0.0158489319246111,1.1216435011268653
2600.0,0.0398107170553497,1.1216435011269659
2600.0,0.1,1.121643501126972
2900.0,1e-07,0.14860444559063926
2900.0,2.511886431509583e-07,0.6004475003246622
2900.0,6.30957344480193e-07,0.9847177974212485
2900.0,1.584893192461114e-06,1.100613327920254
2900.0,3.981071705534969e-06,1.119283903769072
2900.0,1e-05,1.1214222354352312
2900.0,2.5118864315095825e-05,1.1216253620934926
2900.0,6.309573444801943e-05,1.1216422462329647
2900.0,0.0001584893192461,1.121643421152864
2900.0,0.0003981071705534,1.1216434960775803
2900.0,0.001,1.1216435008083636
2900.0,0.0025118864315095,1.1216435011068693
2900.0,0.0063095734448019,1.1216435011257035
2900.0,0.0158489319246111,1.1216435011268922
2900.0,0.0398107170553497,1.121643501126967
2900.0,0.1,1.1216435011269716
3200.0,1e-07,0.17645550542970564
3200.0,2.511886431509583e-07,0.6503855596173301
3200.0,6.30957344480193e-07,1.0060705744584644
3200.0,1.584893192461114e-06,1.1046349023175763
3200.0,3.981071705534969e-06,1.1197802032566573
3200.0,1e-05,1.1214711312270438
3200.0,2.5118864315095825e-05,1.12162947491044
3200.0,6.309573444801943e-05,1.1216425329914455
3200.0,0.0001584893192461,1.1216434394426873
3200.0,0.0003981071705534,1.1216434972324225
3200.0,0.001,1.1216435008812327
3200.0,0.0025118864315095,1.1216435011114672
3200.0,0.0063095734448019,1.121643501125994
3200.0,0.0158489319246111,1.1216435011269106
3200.0,0.0398107170553497,1.1216435011269685
3200.0,0.1,1.1216435011269723
3500.0,1e-07,0.20278813936125686
3500.0,2.511886431509583e-07,0.6926495028719682
3500.0,6.30957344480193e-07,1.0225690123506024
3500.0,1.584893192461114e-06,1.107587206970343
3500.0,3.981071705534969e-06,1.120134857147465
3500.0,1e-05,1.1215055630637547
3500.0,2.5118864315095825e-05,1.1216323486970345
3500.0,6.309573444801943e-05,1.1216427328882923
3500.0,0.0001584893192461,1.121643452189243
3500.0,0.0003981071705534,1.1216434980372423
3500.0,0.001,1.121643500932016
3500.0,0.0025118864315095,1.1216435011146713
3500.0,0.0063095734448019,1.121643501126196
3500.0,0.0158489319246111,1.1216435011269235
3500.0,0.0398107170553497,1.1216435011269694
3500.0,0.1,1.1216435011269723
3800.0,1e-07,0.22712095480038597
3800.0,2.511886431509583e-07,0.728273171121029
3800.0,6.30957344480193e-07,1.035465996112681
3800.0,1.584893192461114e-06,1.1097992761681654
3800.0,3.981071705534969e-06,1.1203946870533912
3800.0,1e-05,1.1215304799502417
3800.0,2.5118864315095825e-05,1.1216344147185573
3800.0,6.309573444801943e-05,1.1216428763100001
3800.0,0.0001584893192461,1.1216434613327184
3800.0,0.0003981071705534,1.121643498614555
3800.0,0.001,1.1216435009684431
3800.0,0.0025118864315095,1.1216435011169699
3800.0,0.0063095734448019,1.121643501126341
3800.0,0.0158489319246111,1.1216435011269323
3800.0,0.0398107170553497,1.1216435011269699
3800.0,0.1,1.1216435011269723
4100.0,1e-07,0.24926187598842806
4100.0,2.511886431509583e-07,0.7582839567754047
4100.0,6.30957344480193e-07,1.0456670587103731
4100.0,1.584893192461114e-06,1.111487854366577
4100.0,3.981071705534969e-06,1.1205893060790777
4100.0,1e-05,1.121548949023033
4100.0,2.5118864315095825e-05,1.1216359375335665
4100.0,6.309573444801943e-05,1.1216429818408047
4100.0,0.0001584893192461,1.121643468059354
4100.0,0.0003981071705534,1.121643499039265
4100.0,0.001,1.1216435009952417
4100.0,0.0025118864315095,1.1216435011186605
4100.0,0.0063095734448019,1.1216435011264476
4100.0,0.0158489319246111,1.1216435011269392
4100.0,0.0398107170553497,1.12164350112697
4100.0,0.1,1.1216435011269723
4400.0,1e-07,0.2692122690056538
4400.0,2.511886431509583e-07,0.7836178877286182
4400.0,6.30957344480193e-07,1.053831208437184
4400.0,1.584893192461114e-06,1.11279914443615
4400.0,3.981071705534969e-06,1.1207380187802498
4400.0,1e-05,1.1215629354775092
4400.0,2.5118864315095825e-05,1.1216370851708561
4400.0,6.309573444801943e-05,1.1216430612533037
4400.0,0.0001584893192461,1.121643473120398
4400.0,0.0003981071705534,1.1216434993588091
4400.0,0.001,1.1216435010154047
4400.0,0.0025118864315095,1.121643501119933
4400.0,0.0063095734448019,1.1216435011265282
4400.0,0.0158489319246111,1.1216435011269446
4400.0,0.0398107170553497,1.1216435011269705
4400.0,0.1,1.1216435011269723
4700.0,1e-07,0.28708701893858835
4700.0,2.511886431509583e-07,0.8050850646737819
4700.0,6.30957344480193e-07,1.0604411488058008
4700.0,1.584893192461114e-06,1.113833747266024
4700.0,3.981071705534969e-06,1.1208537317225182
4700.0,1e-05,1.1215737339738008
4700.0,2.5118864315095825e-05,1.1216379674939891
4700.0,6.309573444801943e-05,1.1216431222274892
4700.0,0.0001584893192461,1.1216434770058208
4700.0,0.0003981071705534,1.1216434996041242
4700.0,0.001,1.1216435010308836
4700.0,0.0025118864315095,1.1216435011209096
4700.0,0.0063095734448019,1.12164350112659
4700.0,0.0158489319246111,1.1216435011269483
4700.0,0.0398107170553497,1.121643501126971
4700.0,0.1,1.1216435011269725
5000.0,1e-07,0.3030578449298541
5000.0,2.511886431509583e-07,0.8233651445722533
5000.0,6.30957344480193e-07,1.0658529525589466
5000.0,1.584893192461114e-06,1.1146621183415193
5000.0,3.981071705534969e-06,1.1209452661605115
5000.0,1e-05,1.1215822182592963
5000.0,2.5118864315095825e-05,1.1216386581656734
5000.0,6.309573444801943e-05,1.1216431699026368
5000.0,0.0001584893192461,1.1216434800434332
5000.0,0.0003981071705534,1.1216434997959095
5000.0,0.001,1.121643501042985
5000.0,0.0025118864315095,1.121643501121673
5000.0,0.0063095734448019,1.121643501126638
5000.0,0.0158489319246111,1.1216435011269512
5000.0,0.0398107170553497,1.121643501126971
5000.0,0.1,1.121643501126972
5300.0,1e-07,0.3173171345274478
5300.0,2.511886431509583e-07,0.8390179232055606
5300.0,6.30957344480193e-07,1.070331380198324
5300.0,1.584893192461114e-06,1.1153344108776946
5300.0,3.981071705534969e-06,1.1210187718914175
5300.0,1e-05,1.1215889908602035
5300.0,2.5118864315095825e-05,1.1216392076951256
5300.0,6.309573444801943e-05,1.121643207796617
5300.0,0.0001584893192461,1.1216434824575845
5300.0,0.0003981071705534,1.1216434999483302
5300.0,0.001,1.1216435010526022
5300.0,0.0025118864315095,1.1216435011222798
5300.0,0.0063095734448019,1.1216435011266759
5300.0,0.0158489319246111,1.1216435011269534
5300.0,0.0398107170553497,1.1216435011269708
5300.0,0.1,1.121643501126972
5600.0,1e-07,0.33005681163445566
5600.0,2.511886431509583e-07,0.8524997816164703
5600.0,6.30957344480193e-07,1.074075025721923
5600.0,1.584893192461114e-06,1.1158868772148463
5600.0,3.981071705534969e-06,1.1210786150049348
5600.0,1e-05,1.1215944755006495
5600.0,2.5118864315095825e-05,1.1216396514264655
5600.0,6.309573444801943e-05,1.1216432383673713
5600.0,0.0001584893192461,1.1216434844050036
5600.0,0.0003981071705534,1.1216435000712828
5600.0,0.001,1.1216435010603603
5600.0,0.0025118864315095,1.1216435011227692
5600.0,0.0063095734448019,1.1216435011267072
5600.0,0.0158489319246111,1.1216435011269557
5600.0,0.0398107170553497,1.1216435011269714
5600.0,0.1,1.1216435011269723
5900.0,1e-07,0.34145713859747656
5900.0,2.511886431509583e-07,0.8641810177480151
5900.0,6.30957344480193e-07,1.0772342429695092
5900.0,1.584893192461114e-06,1.1163461052037598
5900.0,3.981071705534969e-06,1.1211279479739726
5900.0,1e-05,1.1215989755874356
5900.0,2.5118864315095825e-05,1.1216400145569643
5900.0,6.309573444801943e-05,1.121643263364858
5900.0,0.0001584893192461,1.1216434859972588
5900.0,0.0003981071705534,1.1216435001718106
5900.0,0.001,1.1216435010667034
5900.0,0.0025118864315095,1.1216435011231696
5900.0,0.0063095734448019,1.1216435011267323
5900.0,0.0158489319246111,1.121643501126957
5900.0,0.0398107170553497,1.1216435011269716
5900.0,0.1,1.1216435011269723
6200.0,1e-07,0.35168163525851354
6200.0,2.511886431509583e-07,0.8743617437824687
6200.0,6.30957344480193e-07,1.0799239594685737
6200.0,1.584893192461114e-06,1.1167318655906544
6200.0,3.981071705534969e-06,1.1211690830630954
6200.0,1e-05,1.1216027120311736
6200.0,2.5118864315095825e-05,1.121640315361412
6200.0,6.309573444801943e-05,1.12164328405676
6200.0,0.0001584893192461,1.1216434873151626
6200.0,0.0003981071705534,1.1216435002550171
6200.0,0.001,1.1216435010719537
6200.0,0.0025118864315095,1.1216435011235009
6200.0,0.0063095734448019,1.1216435011267536
6200.0,0.0158489319246111,1.1216435011269585
6200.0,0.0398107170553497,1.1216435011269714
6200.0,0.1,1.1216435011269723
