time,mass_initial,mass_remaining,mass_lost,mass_diff,error_percent,tolerance_percent,mass_loss_rp_mars,mass_loss_hydro_drag,mass_loss_surface_solid_marsRP,mass_loss_tau_clip_spill
593.6808602586166,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
598.6697750507058,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
603.658689842795,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
608.6476046348841,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
613.6365194269735,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
618.6254342190626,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
623.6143490111518,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
628.603263803241,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
633.5921785953303,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
638.5810933874195,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
643.5700081795087,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
648.5589229715979,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
653.5478377636871,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
658.5367525557764,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
663.5256673478656,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
668.5145821399548,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
673.503496932044,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
678.4924117241333,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
683.4813265162225,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
688.4702413083116,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
693.4591561004008,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
698.44807089249,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
703.4369856845793,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
708.4259004766685,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
713.4148152687577,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
718.4037300608469,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
723.3926448529362,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
728.3815596450254,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
733.3704744371146,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
738.3593892292038,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
743.348304021293,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
748.3372188133823,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
753.3261336054715,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
758.3150483975606,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
763.3039631896498,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
768.292877981739,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
773.2817927738283,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
778.2707075659175,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
783.2596223580067,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
788.2485371500959,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
793.2374519421852,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
798.2263667342744,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
803.2152815263636,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
808.2041963184528,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
813.193111110542,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
818.1820259026313,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
823.1709406947205,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
828.1598554868096,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
833.1487702788988,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
838.1376850709881,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
843.1265998630773,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
848.1155146551665,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
853.1044294472557,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
858.0933442393449,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
863.0822590314342,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
868.0711738235234,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
873.0600886156126,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
878.0490034077018,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
883.037918199791,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
888.0268329918803,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
893.0157477839695,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
898.0046625760586,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
902.9935773681478,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
907.9824921602371,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
912.9714069523263,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
917.9603217444155,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
922.9492365365047,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
927.9381513285939,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
932.9270661206832,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
937.9159809127724,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
942.9048957048616,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
947.8938104969508,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
952.8827252890401,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
957.8716400811293,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
962.8605548732185,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
967.8494696653077,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
972.8383844573968,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
977.8272992494861,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
982.8162140415753,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
987.8051288336645,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
992.7940436257537,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
997.782958417843,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1002.7718732099322,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1007.7607880020214,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1012.7497027941106,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1017.7386175861998,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1022.7275323782891,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1027.7164471703784,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1032.7053619624676,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1037.6942767545568,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1042.683191546646,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1047.6721063387351,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1052.6610211308243,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1057.6499359229135,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1062.6388507150027,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1067.627765507092,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1072.616680299181,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1077.6055950912705,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1082.5945098833597,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1087.583424675449,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1092.572339467538,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1097.5612542596273,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1102.5501690517165,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1107.5390838438057,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1112.5279986358948,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1117.516913427984,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1122.5058282200732,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1127.4947430121626,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1132.4836578042518,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1137.472572596341,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1142.4614873884302,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1147.4504021805194,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1152.4393169726086,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1157.4282317646978,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1162.417146556787,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1167.4060613488762,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1172.3949761409656,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1177.3838909330548,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1182.372805725144,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1187.3617205172332,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1192.3506353093223,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1197.3395501014115,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1202.3284648935007,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1207.31737968559,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1212.306294477679,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1217.2952092697685,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1222.2841240618577,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1227.273038853947,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1232.261953646036,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1237.2508684381253,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1242.2397832302145,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1247.2286980223037,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1252.2176128143929,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1257.206527606482,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1262.1954423985715,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1267.1843571906606,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1272.1732719827498,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1277.162186774839,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1282.1511015669282,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1287.1400163590174,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1292.1289311511066,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1297.1178459431958,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1302.106760735285,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1307.0956755273744,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1312.0845903194636,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1317.0735051115528,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1322.062419903642,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1327.0513346957312,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1332.0402494878203,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1337.0291642799095,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1342.0180790719987,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1347.006993864088,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1351.9959086561773,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1356.9848234482665,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1361.9737382403557,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1366.962653032445,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1371.951567824534,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
