wavelength_um,n,k
7.55,1.3474,0.0036485124
7.56,1.3458,0.003677324
7.57,1.3441,0.0037064897
7.58,1.3424,0.003735936
7.59,1.3408,0.0037658261
7.6,1.3391,0.0037960959
7.61,1.3374,0.0038266587
7.62,1.3356,0.0038578703
7.63,1.3339,0.0038894135
7.64,1.3322,0.0039213759
7.65,1.3304,0.0039537112
7.66,1.3286,0.0039866118
7.67,1.3269,0.0040198048
7.68,1.3251,0.0040535145
7.69,1.3232,0.004087665
7.7,1.3214,0.00412236
7.71,1.3196,0.0041573697
7.72,1.3177,0.0041930997
7.73,1.3159,0.0042290457
7.74,1.314,0.0042659284
7.75,1.3121,0.0043030482
7.76,1.3102,0.0043404281
7.77,1.3082,0.0043788149
7.78,1.3063,0.0044175804
7.79,1.3043,0.004456728
7.8,1.3023,0.0044967923
7.81,1.3003,0.0045371849
7.82,1.2983,0.0045782959
7.83,1.2963,0.0046197616
7.84,1.2943,0.0046622814
7.85,1.2922,0.0047050295
7.86,1.2901,0.004748731
7.87,1.288,0.0047929542
7.88,1.2859,0.0048378397
7.89,1.2838,0.0048833005
7.9,1.2816,0.0049296579
7.91,1.2794,0.0049766443
7.92,1.2772,0.0050242285
7.93,1.275,0.005072881
7.94,1.2728,0.0051220719
7.95,1.2706,0.0051721729
7.96,1.2683,0.0052228395
7.97,1.266,0.0052745169
7.98,1.2637,0.0053270772
7.99,1.2613,0.0053801819
8.0,1.259,0.0054342225
8.01,1.2566,0.0054894408
8.02,1.2542,0.005545504
8.03,1.2518,0.0056022046
8.04,1.2493,0.0056598582
8.05,1.2469,0.0057188221
8.06,1.2444,0.005778624
8.07,1.2419,0.005839506
8.08,1.2393,0.0059013156
8.09,1.2367,0.0059641593
8.1,1.2342,0.0060280692
8.11,1.2315,0.0060931761
8.12,1.2289,0.0061593218
8.13,1.2262,0.006226717
8.14,1.2235,0.0062955802
8.15,1.2208,0.0063649717
8.16,1.218,0.0064363714
8.17,1.2153,0.0065090929
8.18,1.2125,0.0065826832
8.19,1.2096,0.0066576656
8.2,1.2067,0.0067344347
8.21,1.2038,0.0068118383
8.22,1.2009,0.0068914585
8.23,1.1979,0.0069718754
8.24,1.1949,0.0070549956
8.25,1.1919,0.0071389125
8.26,1.1889,0.0072245019
8.27,1.1858,0.0073115585
8.28,1.1826,0.0074009598
8.29,1.1795,0.0074913142
8.3,1.1762,0.007583737
8.31,1.173,0.0076783967
8.32,1.1697,0.007774515
8.33,1.1664,0.0078733545
8.34,1.1631,0.007973317
8.35,1.1597,0.0080764494
8.36,1.1562,0.0081806648
8.37,1.1527,0.0082874863
8.38,1.1492,0.0083968312
8.39,1.1457,0.0085075049
8.4,1.1421,0.0086216734
8.41,1.1384,0.0087383796
8.42,1.1347,0.0088571065
8.43,1.131,0.0089785745
8.44,1.1272,0.0091031418
8.45,1.1233,0.0092301457
8.46,1.1194,0.0093603134
8.47,1.1155,0.0094928244
8.48,1.1115,0.0096285467
8.49,1.1074,0.0097677365
8.5,1.1033,0.0099107578
8.51,1.0992,0.010057252
8.52,1.095,0.010206519
8.53,1.0907,0.010360111
8.54,1.0863,0.010516561
8.55,1.0819,0.010677698
8.56,1.0775,0.010843369
8.57,1.073,0.011010883
8.58,1.0684,0.011185368
8.59,1.0637,0.011362631
8.6,1.059,0.011544615
8.61,1.0542,0.011732602
8.62,1.0493,0.01192581
8.63,1.0443,0.012123832
8.64,1.0393,0.01232721
8.65,1.0342,0.012536179
8.66,1.029,0.012750791
8.67,1.0237,0.012972275
8.68,1.0184,0.013198317
8.69,1.0129,0.01343332
8.7,1.0074,0.013674243
8.71,1.0018,0.013922288
8.72,0.99604,0.014178515
8.73,0.99021,0.014442904
8.74,0.98428,0.014713222
8.75,0.97825,0.014995386
8.76,0.9721,0.01528507
8.77,0.96585,0.015584624
8.78,0.95947,0.015894061
8.79,0.95298,0.016213686
8.8,0.94636,0.016543092
8.81,0.93962,0.016884211
8.82,0.93274,0.017240692
8.83,0.92573,0.017607216
8.84,0.91857,0.017987821
8.85,0.91127,0.018379059
8.86,0.90382,0.018791866
8.87,0.89621,0.019218285
8.88,0.88843,0.019658781
8.89,0.88048,0.02011794
8.9,0.87236,0.020598407
8.91,0.86405,0.02109609
8.92,0.85554,0.021617621
8.93,0.84684,0.022159224
8.94,0.83793,0.022729488
8.95,0.8288,0.023322866
8.96,0.81944,0.0239428
8.97,0.80984,0.024597026
8.98,0.79999,0.025281446
8.99,0.78988,0.026002478
9.0,0.77949,0.02675702
9.01,0.76882,0.027556715
9.02,0.75783,0.028400579
9.03,0.74652,0.029291701
9.04,0.73487,0.030234419
9.05,0.72285,0.031231742
9.06,0.71045,0.032301609
9.07,0.69765,0.033443382
9.08,0.6844,0.034655646
9.09,0.67069,0.035960384
9.1,0.65648,0.037359962
9.11,0.64173,0.038878056
9.12,0.6264,0.040522445
9.13,0.61045,0.042311405
9.14,0.59381,0.044248832
9.15,0.57643,0.046407954
9.16,0.55823,0.048787475
9.17,0.53912,0.051437609
9.18,0.51902,0.054411819
9.19,0.49781,0.057749628
9.2,0.47533,0.061612325
9.21,0.45144,0.066117734
9.22,0.42591,0.071438091
9.23,0.39852,0.077837394
9.24,0.36898,0.085709102
9.25,0.33698,0.095557139
9.26,0.30229,0.10861058
9.27,0.26501,0.12681196
9.28,0.22636,0.15080217
9.29,0.18961,0.18342596
9.3,0.15913,0.22287204
9.31,0.13664,0.26480598
9.32,0.12074,0.30617098
9.33,0.10934,0.34551564
9.34,0.10092,0.38278651
9.35,0.094514,0.41818152
9.36,0.089503,0.45173595
9.37,0.085504,0.48376708
9.38,0.08226,0.51464593
9.39,0.079595,0.54454046
9.4,0.077388,0.57356285
9.41,0.075548,0.60183157
9.42,0.07401,0.62929777
9.43,0.072724,0.65628567
9.44,0.071652,0.68286401
9.45,0.070763,0.70910361
9.46,0.070035,0.73505904
9.47,0.069448,0.76051125
9.48,0.068987,0.78575033
9.49,0.06864,0.8108504
9.5,0.068397,0.83584781
9.51,0.068249,0.86077402
9.52,0.068189,0.88551822
9.53,0.068213,0.91013031
9.54,0.068315,0.93476218
9.55,0.068493,0.95943561
9.56,0.068742,0.98417651
9.57,0.069062,1.0087891
9.58,0.06945,1.0337106
9.59,0.069905,1.0585442
9.6,0.070427,1.0835788
9.61,0.071015,1.108667
9.62,0.071669,1.133897
9.63,0.07239,1.1593592
9.64,0.073179,1.1849752
9.65,0.074037,1.2108945
9.66,0.074966,1.2370782
9.67,0.075967,1.2633486
9.68,0.077043,1.2901588
9.69,0.078197,1.3171772
9.7,0.079431,1.3445484
9.71,0.08075,1.3723185
9.72,0.082157,1.4002579
9.73,0.083656,1.4289047
9.74,0.085253,1.4578257
9.75,0.086953,1.4873384
9.76,0.088762,1.5173752
9.77,0.090686,1.5478871
9.78,0.092734,1.578971
9.79,0.094914,1.6107631
9.8,0.097234,1.643159
9.81,0.099706,1.6763132
9.82,0.10234,1.7100638
9.83,0.10515,1.7447893
9.84,0.10815,1.7802279
9.85,0.11135,1.8165692
9.86,0.11478,1.8539724
9.87,0.11845,1.8922006
9.88,0.12239,1.9318386
9.89,0.12661,1.9725273
9.9,0.13116,2.0144224
9.91,0.13606,2.0577501
9.92,0.14134,2.1027227
9.93,0.14706,2.1489168
9.94,0.15326,2.196812
9.95,0.15999,2.2472222
9.96,0.16732,2.2987036
9.97,0.17533,2.3528924
9.98,0.18411,2.409636
9.99,0.19375,2.4685372
10.0,0.20438,2.5303385
10.01,0.2161,2.5954397
10.02,0.22921,2.664041
10.03,0.24389,2.7365422
10.04,0.26039,2.8134435
10.05,0.27906,2.8952448
10.06,0.3003,2.9825461
10.07,0.32465,3.0760474
10.081,0.35275,3.1765488
10.091,0.38546,3.2850502
10.101,0.4239,3.4026515
10.111,0.46954,3.5306528
10.121,0.52436,3.6708542
10.132,0.59111,3.8250557
10.142,0.67357,3.995457
10.152,0.77719,4.1845584
10.163,0.90985,4.3949599
10.173,1.0832,4.6286613
10.183,1.3149,4.8854627
10.194,1.6308,5.1590643
10.204,2.0678,5.4281657
10.215,2.6685,5.6381673
10.225,3.4502,5.6759687
10.235,4.3247,5.3843702
10.246,5.0459,4.7037718
10.256,5.3886,3.8193732
10.267,5.3672,2.9967749
10.277,5.1357,2.3577764
10.288,4.82,1.898678
10.299,4.4836,1.5781797
10.309,4.1504,1.3590812
10.32,3.8256,1.2159829
10.331,3.5058,1.1352846
10.341,3.1841,1.1137861
10.352,2.8529,1.1602878
10.363,2.5104,1.2999896
10.373,2.1784,1.5769912
10.384,1.9297,2.0278929
10.395,1.8618,2.6298947
10.406,2.0493,3.3308965
10.417,2.609,4.0687983
10.428,3.7478,4.5893001
10.438,5.2779,4.1749017
10.449,6.0032,2.8425035
10.46,5.8293,1.7676054
10.471,5.4387,1.1633072
10.482,5.0767,0.82653908
10.493,4.7779,0.62544096
10.504,4.5342,0.49639285
10.515,4.3329,0.40839475
10.526,4.1637,0.34534667
10.537,4.0191,0.29831859
10.549,3.8938,0.26206071
10.56,3.7837,0.23335266
10.571,3.6858,0.21008463
10.582,3.5981,0.19086661
10.593,3.5188,0.1747486
10.604,3.4466,0.16102061
10.616,3.3804,0.14920281
10.627,3.3195,0.13891484
10.638,3.263,0.12988689
10.65,3.2105,0.12188914
10.661,3.1615,0.11476121
10.672,3.1156,0.1083733
10.684,3.0725,0.10260559
10.695,3.0319,0.097376707
10.707,2.9936,0.09261703
10.718,2.9572,0.088265174
10.73,2.9228,0.084271528
10.741,2.89,0.080593701
10.753,2.8588,0.077196086
10.764,2.829,0.074050287
10.776,2.8006,0.071127704
10.787,2.7734,0.068407934
10.799,2.7473,0.065870382
10.811,2.7222,0.063497848
10.823,2.6982,0.061276329
10.834,2.675,0.059190619
10.846,2.6528,0.057231133
10.858,2.6313,0.055385664
10.87,2.6106,0.053647212
10.881,2.5906,0.052004563
10.893,2.5712,0.050452143
10.905,2.5525,0.048983741
10.917,2.5344,0.047592356
10.929,2.5168,0.046271988
10.941,2.4998,0.045019637
10.953,2.4833,0.043828304
10.965,2.4673,0.042695989
10.977,2.4517,0.04161769
10.989,2.4365,0.04059041
11.001,2.4218,0.039611147
11.013,2.4074,0.038676902
11.025,2.3935,0.037784674
11.038,2.3799,0.036932698
11.05,2.3666,0.036118508
11.062,2.3536,0.035340335
11.074,2.341,0.034595181
11.086,2.3286,0.033882045
11.099,2.3166,0.033199168
11.111,2.3048,0.03254607
11.123,2.2933,0.03191899
11.136,2.282,0.031319174
11.148,2.2709,0.030744132
11.161,2.2601,0.030192358
11.173,2.2495,0.029663355
11.186,2.2392,0.029156622
11.198,2.229,0.028670658
11.211,2.219,0.028205968
11.223,2.2092,0.027759043
11.236,2.1996,0.027331395
11.249,2.1902,0.026922769
11.261,2.1809,0.026530904
11.274,2.1718,0.026156322
11.287,2.1628,0.025798762
11.299,2.154,0.025456957
11.312,2.1453,0.02513144
11.325,2.1368,0.024821946
11.338,2.1284,0.024527475
11.351,2.1201,0.024248026
11.364,2.1119,0.023984601
11.377,2.1038,0.023736198
11.39,2.0959,0.023503819
11.403,2.0881,0.023286462
11.416,2.0803,0.023085129
11.429,2.0727,0.022900819
11.442,2.0651,0.022732532
11.455,2.0576,0.022582269
11.468,2.0502,0.022450029
11.481,2.0429,0.022336813
11.494,2.0356,0.022244621
11.507,2.0284,0.022175452
11.521,2.0213,0.022129605
11.534,2.0142,0.022111486
11.547,2.0071,0.02212139
11.561,2.0001,0.022164622
11.574,1.9931,0.022245577
11.587,1.9861,0.022368556
11.601,1.9791,0.022539868
11.614,1.9721,0.022768898
11.628,1.9651,0.023064264
11.641,1.9581,0.023439345
11.655,1.9511,0.023909766
11.669,1.9439,0.024498216
11.682,1.9367,0.025229374
11.696,1.9294,0.026140879
11.71,1.922,0.027278414
11.723,1.9144,0.02870665
11.737,1.9067,0.03051424
11.751,1.8987,0.032818859
11.765,1.8905,0.035789507
11.779,1.8822,0.039660185
11.792,1.8738,0.044756555
11.806,1.8655,0.051521289
11.82,1.8579,0.060507053
11.834,1.8521,0.072260846
11.848,1.8499,0.086906669
11.862,1.854,0.10314852
11.876,1.8665,0.11702341
11.891,1.8856,0.12260867
11.905,1.9047,0.11680361
11.919,1.9172,0.10276859
11.933,1.9214,0.086410595
11.947,1.9195,0.07165363
11.962,1.9141,0.059775059
11.976,1.907,0.050646157
11.99,1.8993,0.043723286
12.005,1.8915,0.038458816
12.019,1.8839,0.034414008
12.034,1.8765,0.031263606
12.048,1.8694,0.028775862
12.063,1.8626,0.026784528
12.077,1.8561,0.025167849
12.092,1.8498,0.023839584
12.107,1.8437,0.022737355
12.121,1.8378,0.021811774
12.136,1.832,0.021028614
12.151,1.8264,0.020359491
12.165,1.821,0.019783008
12.18,1.8156,0.019284955
12.195,1.8104,0.018849938
12.21,1.8053,0.018469957
12.225,1.8002,0.018134013
12.24,1.7953,0.017838106
12.255,1.7904,0.017574235
12.27,1.7855,0.017340401
12.285,1.7808,0.017131604
12.3,1.7761,0.016944845
12.315,1.7714,0.016777122
12.33,1.7668,0.016626436
12.346,1.7622,0.016492213
12.361,1.7577,0.016370605
12.376,1.7532,0.016262034
12.392,1.7487,0.016164933
12.407,1.7443,0.016078439
12.422,1.7399,0.015999984
12.438,1.7356,0.015932006
12.453,1.7312,0.015870629
12.469,1.7269,0.015816735
12.484,1.7226,0.015770437
12.5,1.7183,0.015729627
12.516,1.7141,0.01569586
12.531,1.7099,0.015667681
12.547,1.7057,0.015644
12.563,1.7015,0.015626362
12.579,1.6973,0.015612767
12.594,1.6931,0.01560375
12.61,1.689,0.015600242
12.626,1.6848,0.015599777
12.642,1.6807,0.015604357
12.658,1.6766,0.01561298
12.674,1.6725,0.015624649
12.69,1.6683,0.015640362
12.706,1.6642,0.015660119
12.723,1.6602,0.015683411
12.739,1.6561,0.01570926
12.755,1.652,0.015739155
12.771,1.6479,0.015772095
12.788,1.6438,0.01580858
12.804,1.6398,0.015848613
12.821,1.6357,0.015891197
12.837,1.6316,0.015937323
12.853,1.6275,0.015986494
12.87,1.6235,0.016039226
12.887,1.6194,0.01609501
12.903,1.6153,0.016153324
12.92,1.6112,0.016215207
12.937,1.6071,0.016280142
12.953,1.603,0.016347599
12.97,1.5989,0.016418635
12.987,1.5948,0.016492723
13.004,1.5907,0.016569863
13.021,1.5866,0.016651055
13.038,1.5825,0.016734299
13.055,1.5784,0.016821595
13.072,1.5742,0.016910944
13.089,1.5701,0.017004346
13.106,1.5659,0.0171008
13.123,1.5617,0.017201306
13.141,1.5576,0.017304429
13.158,1.5534,0.017411045
13.175,1.5491,0.017521713
13.193,1.5449,0.017636007
13.21,1.5407,0.017752784
13.228,1.5364,0.017874194
13.245,1.5321,0.017999081
13.263,1.5278,0.018127607
13.28,1.5235,0.018259603
13.298,1.5192,0.018396245
13.316,1.5149,0.018535947
13.333,1.5105,0.01868011
13.351,1.5061,0.018828929
13.369,1.5017,0.018981808
13.387,1.4972,0.019138747
13.405,1.4928,0.019300747
13.423,1.4883,0.019466807
13.441,1.4838,0.019636927
13.459,1.4792,0.019813108
13.477,1.4747,0.019993349
13.495,1.4701,0.020178651
13.514,1.4655,0.020369646
13.532,1.4608,0.020565073
13.55,1.4561,0.02076656
13.569,1.4514,0.020973752
13.587,1.4467,0.021186364
13.605,1.4419,0.021404037
13.624,1.437,0.021629425
13.643,1.4322,0.021860882
13.661,1.4273,0.022097745
13.68,1.4223,0.022342333
13.699,1.4174,0.02259299
13.717,1.4123,0.022851044
13.736,1.4073,0.023115834
13.755,1.4022,0.023388692
13.774,1.397,0.023669618
13.793,1.3918,0.023958613
13.812,1.3866,0.024255676
13.831,1.3813,0.024561808
13.85,1.3759,0.024877008
13.87,1.3705,0.025200977
13.889,1.365,0.025535318
13.908,1.3595,0.025878727
13.928,1.3539,0.026232917
13.947,1.3483,0.026597467
13.966,1.3426,0.026973086
13.986,1.3368,0.027361496
14.006,1.331,0.027761982
14.025,1.3251,0.028173815
14.045,1.3191,0.02859945
14.065,1.3131,0.02903916
14.085,1.3069,0.029492948
14.104,1.3007,0.029961066
14.124,1.2944,0.030445002
14.144,1.2881,0.030945014
14.164,1.2816,0.031462102
14.184,1.2751,0.031997266
14.205,1.2684,0.032551271
14.225,1.2617,0.033124592
14.245,1.2548,0.033717989
14.265,1.2479,0.034332462
14.286,1.2408,0.03497079
14.306,1.2337,0.03563142
14.327,1.2264,0.036317912
14.347,1.219,0.037029698
14.368,1.2115,0.037769354
14.388,1.2038,0.038538295
14.409,1.1961,0.039338116
14.43,1.1881,0.04017002
14.451,1.1801,0.041037007
14.472,1.1718,0.041939079
14.493,1.1635,0.042880234
14.514,1.1549,0.043862473
14.535,1.1462,0.044887795
14.556,1.1373,0.045960201
14.577,1.1282,0.047080691
14.599,1.1189,0.048254102
14.62,1.1095,0.049482762
14.641,1.0998,0.050771506
14.663,1.0899,0.052125183
14.684,1.0797,0.053547097
14.706,1.0693,0.055042953
14.728,1.0587,0.0566179
14.749,1.0477,0.05827807
14.771,1.0365,0.060031195
14.793,1.025,0.06188441
14.815,1.0132,0.063846716
14.837,1.0011,0.065926112
14.859,0.98854,0.068134599
14.881,0.97566,0.070482176
14.903,0.96237,0.072983844
14.925,0.94867,0.075654601
14.948,0.93453,0.078511353
14.97,0.9199,0.081573294
14.993,0.90477,0.084863238
15.015,0.88911,0.088405363
15.038,0.87286,0.092232498
15.06,0.85599,0.096375805
15.083,0.83847,0.10087913
15.106,0.82023,0.10578855
15.129,0.80122,0.11116007
15.152,0.7814,0.11706169
15.175,0.76069,0.1235734
15.198,0.73902,0.13080521
15.221,0.71634,0.13885712
15.244,0.69255,0.14788912
15.267,0.66761,0.15808122
15.291,0.64143,0.16966438
15.314,0.614,0.18291667
15.337,0.5853,0.19818906
15.361,0.55541,0.21589252
15.385,0.52452,0.23651609
15.408,0.49302,0.26056877
15.432,0.46153,0.28854254
15.456,0.4309,0.32070641
15.48,0.40217,0.35697038
15.504,0.37628,0.39682446
15.528,0.35386,0.43942863
15.552,0.33513,0.48381291
15.576,0.31992,0.52917729
15.601,0.30789,0.57492279
15.625,0.29861,0.62070737
15.649,0.29169,0.66636205
15.674,0.2868,0.71183787
15.699,0.28367,0.7571438
15.723,0.28211,0.80236879
15.748,0.28196,0.84760492
15.773,0.28312,0.89296117
15.798,0.28553,0.93856751
15.823,0.28915,0.98455397
15.848,0.29398,1.0310505
15.873,0.30006,1.0781772
15.898,0.30742,1.126104
15.924,0.31616,1.1750319
15.949,0.32638,1.2249589
15.974,0.33821,1.276186
16.0,0.35184,1.3289143
16.026,0.36749,1.3832427
16.051,0.38543,1.4393701
16.077,0.406,1.4974987
16.103,0.42961,1.5579274
16.129,0.45676,1.6207562
16.155,0.48808,1.6862852
16.181,0.52435,1.7546142
16.207,0.56654,1.8259434
16.234,0.61583,1.9003737
16.26,0.67373,1.9777031
16.287,0.74206,2.0576337
16.313,0.8231,2.1394633
16.34,0.91955,2.2217941
16.367,1.0345,2.3020251
16.393,1.1713,2.376255
16.42,1.3327,2.4382862
16.447,1.52,2.4792174
16.474,1.7309,2.4877488
16.502,1.957,2.4516815
16.529,2.1828,2.3618131
16.556,2.3873,2.2173448
16.584,2.5502,2.0291778
16.611,2.6598,1.8168098
16.639,2.7158,1.601343
16.667,2.7267,1.3989763
16.694,2.7042,1.2185086
16.722,2.6598,1.0627422
16.75,2.6024,0.93085585
16.779,2.5382,0.82013084
16.807,2.4714,0.72741474
16.835,2.4046,0.64970875
16.863,2.3391,0.58435287
16.892,2.2758,0.52912832
16.92,2.2151,0.48224266
16.949,2.1572,0.44220833
16.978,2.102,0.40786411
17.007,2.0493,0.37824001
17.036,1.9991,0.35259602
17.065,1.9511,0.33030213
17.094,1.9052,0.31084836
17.123,1.8612,0.29383469
17.153,1.8188,0.27892239
17.182,1.778,0.26581894
17.212,1.7386,0.25431686
17.241,1.7003,0.24421362
17.271,1.6631,0.23536176
17.301,1.6269,0.22761001
17.331,1.5915,0.22084836
17.361,1.5568,0.21500682
17.391,1.5227,0.20998539
17.422,1.4892,0.20573535
17.452,1.456,0.20219413
17.483,1.4232,0.19933431
17.513,1.3906,0.1971133
17.544,1.3581,0.19551369
17.575,1.3257,0.19451419
17.606,1.2933,0.19412479
17.637,1.2607,0.1943255
17.668,1.228,0.1951463
17.699,1.195,0.19658721
17.73,1.1616,0.19870822
17.762,1.1278,0.20152066
17.794,1.0934,0.20509319
17.825,1.0583,0.2095045
17.857,1.0225,0.21482723
17.889,0.98583,0.22120007
17.921,0.94814,0.228753
17.953,0.90936,0.23768603
17.986,0.86936,0.24823051
18.018,0.82806,0.26068373
18.051,0.78539,0.2754384
18.083,0.74136,0.29296181
18.116,0.69609,0.31382666
18.149,0.64988,0.33871161
18.182,0.60334,0.36830666
18.215,0.55743,0.40318179
18.248,0.51345,0.44355701
18.282,0.47282,0.48904369
18.315,0.43671,0.53864908
18.349,0.40571,0.59104594
18.382,0.3798,0.64488151
18.416,0.35855,0.69915853
18.45,0.34133,0.75319565
18.484,0.32752,0.80665284
18.519,0.31657,0.8593615
18.553,0.30802,0.91131886
18.587,0.30153,0.96258629
18.622,0.29681,1.0132352
18.657,0.29365,1.0634842
18.692,0.29191,1.1133332
18.727,0.29147,1.1629824
18.762,0.29225,1.2125316
18.797,0.29422,1.2621808
18.832,0.29734,1.3121302
18.868,0.30163,1.362381
18.904,0.30711,1.4131319
18.939,0.31384,1.4644814
18.975,0.32189,1.5167324
19.011,0.33135,1.5698835
19.048,0.34236,1.624136
19.084,0.35507,1.6796872
19.12,0.36967,1.7367385
19.157,0.38642,1.7953912
19.194,0.4056,1.855944
19.231,0.42756,1.9184968
19.268,0.45276,1.9833497
19.305,0.48172,2.0507026
19.342,0.51511,2.1207556
19.38,0.55374,2.19371
19.417,0.59862,2.2697631
19.455,0.651,2.3488176
19.493,0.71242,2.4308721
19.531,0.7848,2.5156267
19.569,0.87048,2.6021814
19.608,0.97224,2.6891375
19.646,1.0933,2.7740921
19.685,1.2372,2.8530483
19.724,1.407,2.9197045
19.763,1.6045,2.9652607
19.802,1.8282,2.9781169
19.841,2.0707,2.9448731
19.881,2.3171,2.8545308
19.92,2.5457,2.7033871
19.96,2.7336,2.4995448
20.0,2.8646,2.2623025
20.04,2.9346,2.0148602
20.08,2.9501,1.7771179
20.121,2.9235,1.5616771
20.161,2.8677,1.3735348
20.202,2.7936,1.213094
20.243,2.7092,1.0777531
20.284,2.6198,0.96437222
20.325,2.5288,0.86942133
20.367,2.4382,0.78982186
20.408,2.3493,0.72292093
20.45,2.2626,0.66655142
20.492,2.1783,0.61894187
20.534,2.0963,0.5786523
20.576,2.0166,0.54456269
20.619,1.9389,0.51575448
20.661,1.8629,0.49151479
20.704,1.7883,0.4712765
20.747,1.7148,0.45460815
20.79,1.6422,0.44117976
20.833,1.57,0.43076131
20.877,1.4979,0.42322423
20.921,1.4256,0.41850709
20.964,1.3527,0.41664846
21.008,1.2789,0.41781118
21.053,1.2038,0.42226526
21.097,1.1271,0.43045783
21.142,1.0486,0.44303175
21.186,0.96793,0.46090417
21.231,0.88536,0.48530791
21.277,0.80151,0.51775298
21.322,0.71791,0.55982654
21.368,0.6372,0.6125314
21.413,0.56274,0.67543476
21.459,0.49742,0.74624942
21.505,0.44246,0.82159396
21.552,0.39738,0.89836979
21.598,0.36073,0.9744841
21.645,0.33087,1.0488497
21.692,0.30639,1.1210151
21.739,0.28614,1.1908804
21.786,0.26925,1.2586456
21.834,0.25505,1.324412
21.882,0.24305,1.3883783
21.93,0.23286,1.4509444
21.978,0.22418,1.5122104
22.026,0.21679,1.5724762
22.075,0.21051,1.6317432
22.124,0.20519,1.6903101
22.173,0.20071,1.7483767
22.222,0.19699,1.8061432
22.272,0.19394,1.8635109
22.321,0.19152,1.920877
22.371,0.18966,1.9782442
22.422,0.18834,2.0357126
22.472,0.18753,2.0934795
22.523,0.18719,2.1515475
22.573,0.18732,2.2102139
22.624,0.1879,2.2694815
22.676,0.18894,2.3294501
22.727,0.19042,2.3903172
22.779,0.19236,2.4521854
22.831,0.19476,2.5151534
22.883,0.19764,2.5794211
22.936,0.20103,2.6450898
22.989,0.20494,2.7123583
23.041,0.20942,2.7813252
23.095,0.2145,2.8521944
23.148,0.22023,2.9252621
23.202,0.22667,3.0006308
23.256,0.2339,3.0786992
23.31,0.24198,3.1594673
23.364,0.25103,3.2435351
23.419,0.26117,3.3310038
23.474,0.27253,3.4223723
23.529,0.28529,3.5180404
23.585,0.29965,3.6185095
23.641,0.31587,3.7242782
23.697,0.33426,3.8361466
23.753,0.35521,3.9546146
23.81,0.3792,4.0808835
23.866,0.40683,4.2157509
23.923,0.43889,4.3605191
23.981,0.47639,4.5166882
24.038,0.52065,4.6859557
24.096,0.57345,4.870724
24.155,0.63719,5.0734931
24.213,0.71521,5.2974607
24.272,0.81227,5.546829
24.331,0.93525,5.8264969
24.39,1.0945,6.1423645
24.45,1.3058,6.5011327
24.51,1.5942,6.9091006
24.57,2.0004,7.368468
24.631,2.5896,7.8653361
24.691,3.4601,8.3381027
24.752,4.7149,8.60627
24.814,6.2935,8.3075379
24.876,7.6907,7.1631053
24.938,8.3,5.5502723
25.0,8.1723,4.1211388
25.063,7.7038,3.0986059
25.126,7.1514,2.4134726
25.189,6.6142,1.9565387
25.253,6.1187,1.6491055
25.316,5.6653,1.4425707
25.381,5.2462,1.3082374
25.445,4.852,1.2303026
25.51,4.4731,1.2018684
25.575,4.1008,1.2231336
25.641,3.7284,1.3017993
25.707,3.3543,1.4548644
25.773,2.9897,1.7086291
25.84,2.6719,2.0890941
25.907,2.4604,2.5940586
25.974,2.4021,3.1870225
26.042,2.52,3.8297869
26.11,2.8432,4.4954506
26.178,3.433,5.1386138
26.247,4.3716,5.6298774
26.316,5.6411,5.6854403
26.385,6.8708,5.0300027
26.455,7.5234,3.8994653
26.525,7.5693,2.8399274
26.596,7.3192,2.0728897
26.667,6.9901,1.5579514
26.738,6.6683,1.2118125
26.81,6.3786,0.97257385
26.882,6.1243,0.80180454
26.954,5.9019,0.6760146
27.027,5.7067,0.58072484
27.1,5.5343,0.50674443
27.174,5.3807,0.44808419
27.248,5.2429,0.40070327
27.322,5.1184,0.3618117
27.397,5.0052,0.32944024
27.473,4.9015,0.30215888
27.548,4.8061,0.27892606
27.624,4.7178,0.25894333
27.701,4.6358,0.24162064
27.778,4.5593,0.22647726
27.855,4.4875,0.21316317
27.933,4.42,0.2013791
28.011,4.3564,0.19089431
28.09,4.2961,0.18151952
28.169,4.2389,0.17311399
28.249,4.1844,0.16554842
28.329,4.1324,0.15870212
28.409,4.0825,0.15250508
28.49,4.0347,0.14688796
28.571,3.9888,0.1417801
28.653,3.9444,0.13713213
28.736,3.9015,0.13290403
28.818,3.86,0.12905455
28.902,3.8196,0.12556553
28.986,3.7802,0.12240573
29.07,3.7418,0.11955516
29.155,3.7042,0.1169964
29.24,3.6672,0.11472886
29.326,3.6308,0.1127451
29.412,3.5948,0.11104455
29.499,3.5591,0.10963476
29.586,3.5235,0.10852918
29.674,3.4878,0.10775232
29.762,3.452,0.10733667
29.851,3.4157,0.10733272
29.94,3.3787,0.10781397
30.03,3.3407,0.1088829
30.12,3.3013,0.11068801
30.211,3.2599,0.11345179
30.303,3.2161,0.11750622
30.395,3.1687,0.12337681
30.488,3.1165,0.13189803
30.581,3.0576,0.14453841
30.675,2.9893,0.1639284
30.769,2.9071,0.19523755
30.864,2.8048,0.24963629
30.96,2.6748,0.35385458
31.056,2.5274,0.57667204
31.153,2.5145,1.043879
31.25,3.09,1.5119152
31.348,3.7946,1.1370509
31.447,3.8202,0.61450607
31.546,3.6639,0.36915041
31.646,3.5226,0.25848425
31.746,3.4094,0.20322724
31.847,3.3163,0.17335971
