time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999998592843885e-07,1.4071561144056636e-13,1.7668893933365739e-15
19723.5,1e-06,9.99999705595829e-07,2.944041709247772e-13,4.069865938667277e-15
29585.25,1e-06,9.999995507168171e-07,4.4928318276182327e-13,8.651777073292444e-15
39447.0,1e-06,9.999993957286112e-07,6.042713887355897e-13,5.8859676307151585e-15
49308.75,1e-06,9.9999924073039e-07,7.592696101382744e-13,8.01482679704548e-15
59170.5,1e-06,9.999990857312498e-07,9.142687501658764e-13,2.508400973760048e-15
69032.25,1e-06,9.999989307320255e-07,1.0692679744506246e-12,5.261220086038878e-15
78894.0,1e-06,9.999987757327935e-07,1.224267206463518e-12,2.5459835694622254e-15
88755.75,1e-06,9.999986207335608e-07,1.379266439185244e-12,7.525041362566755e-15
98617.5,1e-06,9.99998465734328e-07,1.534265671971985e-12,2.921748941966478e-15
108479.25,1e-06,9.999983107350952e-07,1.689264904764689e-12,1.085250462353202e-15
118341.0,1e-06,9.999981557358623e-07,1.84426413755794e-12,5.037562242190616e-15
128202.75,1e-06,9.999980007366295e-07,1.9992633703512414e-12,8.984805117395443e-15
138064.5,1e-06,9.999978457373969e-07,2.154262603144547e-12,8.244179585540713e-15
147926.25,1e-06,9.99997690738164e-07,2.309261835937853e-12,4.297380996797707e-15
157788.0,1e-06,9.999975357389312e-07,2.464261068731159e-12,3.505824080547012e-16
167649.75,1e-06,9.999973807396984e-07,2.6192603015244653e-12,3.596175791009957e-15
177511.5,1e-06,9.999972257404656e-07,2.7742595343177712e-12,7.542974379752963e-15
187373.25,1e-06,9.99997070741233e-07,2.9292587671110776e-12,9.686091102539887e-15
197235.0,1e-06,9.999969157420001e-07,3.0842579999043836e-12,5.739292513796881e-15
207096.75,1e-06,9.999967607427673e-07,3.2392572326976896e-12,1.7924939250538754e-15
216958.5,1e-06,9.999966057435344e-07,3.394256465490996e-12,2.154264274010783e-15
226820.25,1e-06,9.999964507443016e-07,3.549255698284302e-12,6.101062862753789e-15
236682.0,1e-06,9.999962957450688e-07,3.704254931077608e-12,1.0047821061818447e-14
246543.75,1e-06,9.999961407458362e-07,3.859254163870914e-12,7.181204030796055e-15
256405.5,1e-06,9.999959857466033e-07,4.01425339666422e-12,3.2344054420530496e-15
266267.25,1e-06,9.999958307473705e-07,4.169252629457527e-12,7.123123673332615e-16
276129.0,1e-06,9.999956757481377e-07,4.324251862250834e-12,4.659030176719573e-15
285990.75,1e-06,9.999955207489048e-07,4.47925109504414e-12,8.605828765462578e-15
295852.5,1e-06,9.999953657496722e-07,4.6342503278374465e-12,8.623277106508619e-15
305714.25,1e-06,9.999952107504394e-07,4.789249560630753e-12,4.676559297122308e-15
315576.0,1e-06,9.999950557512065e-07,4.944248793424059e-12,7.29760708379302e-16
