time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999899587416e-07,1.0041258406009296e-13,8.972488789854408e-15
19723.5,1e-06,9.999997915795058e-07,2.0842049409936478e-13,6.819231733447411e-15
29585.25,1e-06,9.999996829970764e-07,3.1700292350588e-13,1.3582644931418832e-15
39447.0,1e-06,9.999995743711896e-07,4.25628810231169e-13,8.907458883360333e-15
49308.75,1e-06,9.99999465742016e-07,5.342579841190188e-13,8.66425243519197e-15
59170.5,1e-06,9.999993571125934e-07,6.428874066517002e-13,9.12629016064609e-15
69032.25,1e-06,9.99999248483152e-07,7.515168479921682e-13,5.718683680420163e-15
78894.0,1e-06,9.999991398537092e-07,8.601462907552794e-13,3.6553668646279486e-15
88755.75,1e-06,9.999990312242663e-07,9.687757336260008e-13,2.2684055050202975e-15
98617.5,1e-06,9.999989225948234e-07,1.077405176504862e-12,6.745076284001739e-17
108479.25,1e-06,9.999988139653806e-07,1.186034619384339e-12,2.1950780439807457e-15
118341.0,1e-06,9.999987053359377e-07,1.2946640622638625e-12,4.46225166381145e-15
128202.75,1e-06,9.999985967064949e-07,1.4032935051433896e-12,6.72978879074728e-15
138064.5,1e-06,9.99998488077052e-07,1.511922948022917e-12,8.997346112522284e-15
147926.25,1e-06,9.99998379447609e-07,1.6205523909024442e-12,9.91092024706022e-15
157788.0,1e-06,9.99998270818166e-07,1.7291818337819715e-12,7.643362925285216e-15
167649.75,1e-06,9.999981621887232e-07,1.8378112766614986e-12,5.375825798349386e-15
177511.5,1e-06,9.999980535592804e-07,1.946440719541026e-12,3.1082684765743824e-15
187373.25,1e-06,9.999979449298375e-07,2.0550701624205536e-12,8.406707651210312e-16
197235.0,1e-06,9.999978363003947e-07,2.163699605300081e-12,1.4268865566539727e-15
207096.75,1e-06,9.999977276709518e-07,2.2723290481796082e-12,3.694443878428977e-15
216958.5,1e-06,9.99997619041509e-07,2.3809584910591355e-12,5.9620012002039805e-15
226820.25,1e-06,9.99997510412066e-07,2.489587933938663e-12,8.229558521978984e-15
236682.0,1e-06,9.999974017826232e-07,2.59821737681819e-12,1.0497115843753988e-14
246543.75,1e-06,9.999972931531802e-07,2.7068468196977175e-12,8.411150515828516e-15
256405.5,1e-06,9.999971845237373e-07,2.8154762625772448e-12,6.143593194053512e-15
266267.25,1e-06,9.999970758942945e-07,2.924105705456772e-12,3.8760358722785085e-15
276129.0,1e-06,9.999969672648516e-07,3.0327351483362994e-12,1.6084785505035046e-15
285990.75,1e-06,9.999968586354087e-07,3.1413645912158267e-12,6.590787712714993e-16
295852.5,1e-06,9.999967500059659e-07,3.249994034095354e-12,2.926636093046503e-15
305714.25,1e-06,9.99996641376523e-07,3.3586234769748813e-12,5.194193414821507e-15
315576.0,1e-06,9.999965327470802e-07,3.4672529198544086e-12,7.461750736596511e-15
