time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999899587416e-07,1.0041258406009296e-13,8.972488789854408e-15
19723.5,1e-06,9.999997915795058e-07,2.084204940978196e-13,6.973750021029758e-15
29585.25,1e-06,9.999996829970764e-07,3.170029235025471e-13,1.6915550701541398e-15
39447.0,1e-06,9.999995743711896e-07,4.2562881022602046e-13,9.422311161963361e-15
49308.75,1e-06,9.99999465742016e-07,5.342579841120519e-13,7.967560775959534e-15
59170.5,1e-06,9.999993571125934e-07,6.428874066429144e-13,8.247713682396103e-15
69032.25,1e-06,9.99999248483152e-07,7.515168479815638e-13,4.6582425779918e-15
78894.0,1e-06,9.999991398537092e-07,8.601462907428562e-13,4.897692786073862e-15
88755.75,1e-06,9.999990312242663e-07,9.68775733611759e-13,3.692585953225e-15
98617.5,1e-06,9.999989225948234e-07,1.0774051764888013e-12,1.6735261274818567e-15
108479.25,1e-06,9.999988139653806e-07,1.1860346193664596e-12,4.071279577409433e-16
118341.0,1e-06,9.999987053359377e-07,1.2946640622441645e-12,2.4924470508128583e-15
128202.75,1e-06,9.999985967064949e-07,1.4032935051218726e-12,4.578089261311552e-15
138064.5,1e-06,9.99998488077052e-07,1.5119229479995812e-12,6.663771861488593e-15
147926.25,1e-06,9.999983794476092e-07,1.6205523908772897e-12,8.749454461665633e-15
157788.0,1e-06,9.99998270818166e-07,1.7291818337549983e-12,1.0340686619514834e-14
167649.75,1e-06,9.999981621887232e-07,1.837811276632707e-12,8.255004019337793e-15
177511.5,1e-06,9.999980535592804e-07,1.946440719510416e-12,6.169281029482405e-15
187373.25,1e-06,9.999979449298375e-07,2.0550701623881244e-12,4.0835984293053644e-15
197235.0,1e-06,9.999978363003947e-07,2.1636996052658325e-12,1.997956218806671e-15
207096.75,1e-06,9.999977276709518e-07,2.272329048143541e-12,8.772638137036993e-17
216958.5,1e-06,9.99997619041509e-07,2.3809584910212492e-12,2.1733685918690634e-15
226820.25,1e-06,9.99997510412066e-07,2.4895879338989578e-12,4.259051192046104e-15
236682.0,1e-06,9.999974017826232e-07,2.5982173767766663e-12,6.344733792223145e-15
246543.75,1e-06,9.999972931531804e-07,2.7068468196543745e-12,8.430376002721839e-15
256405.5,1e-06,9.999971845237375e-07,2.815476262532083e-12,1.051605860289888e-14
266267.25,1e-06,9.999970758942945e-07,2.9241057054097916e-12,8.574082478281588e-15
276129.0,1e-06,9.999969672648516e-07,3.0327351482874997e-12,6.488440267782895e-15
285990.75,1e-06,9.999968586354087e-07,3.1413645911652083e-12,4.402757667605854e-15
295852.5,1e-06,9.999967500059659e-07,3.249994034042917e-12,2.317075067428813e-15
305714.25,1e-06,9.99996641376523e-07,3.358623476920625e-12,2.3143285693011956e-16
315576.0,1e-06,9.999965327470802e-07,3.4672529197983336e-12,1.8542497432469213e-15
