time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999899587416e-07,1.0041258406009296e-13,8.972488789854408e-15
19723.5,1e-06,9.999997915795058e-07,2.0842049409589576e-13,7.166133632062713e-15
29585.25,1e-06,9.999996829970764e-07,3.170029234983973e-13,2.1065337716238426e-15
39447.0,1e-06,9.999995743711896e-07,4.256288102196099e-13,1.006336603927237e-14
49308.75,1e-06,9.99999465742016e-07,5.342579841033772e-13,7.1000914592550584e-15
59170.5,1e-06,9.999993571125934e-07,6.428874066319753e-13,7.153799634037402e-15
69032.25,1e-06,9.99999248483152e-07,7.515168479683599e-13,3.3378535057201122e-15
78894.0,1e-06,9.999991398537092e-07,8.601462907273876e-13,6.444546784838949e-15
88755.75,1e-06,9.999990312242663e-07,9.687757335940257e-13,5.465914975903074e-15
98617.5,1e-06,9.999989225948234e-07,1.0774051764688036e-12,3.673299881814157e-15
108479.25,1e-06,9.999988139653806e-07,1.1860346193441972e-12,1.8191107230847565e-15
118341.0,1e-06,9.999987053359377e-07,1.2946640622196375e-12,3.974344349375875e-17
128202.75,1e-06,9.999985967064949e-07,1.403293505095081e-12,1.8989207274990525e-15
138064.5,1e-06,9.99998488077052e-07,1.5119229479705249e-12,3.758138401182694e-15
147926.25,1e-06,9.999983794476092e-07,1.6205523908459688e-12,5.617356074866335e-15
157788.0,1e-06,9.999982708181663e-07,1.7291818337214127e-12,7.476573748549976e-15
167649.75,1e-06,9.999981621887235e-07,1.8378112765968566e-12,9.335791422233617e-15
177511.5,1e-06,9.999980535592804e-07,1.9464407194723005e-12,9.98081458544025e-15
187373.25,1e-06,9.999979449298375e-07,2.0550701623477444e-12,8.12159691175661e-15
197235.0,1e-06,9.999978363003947e-07,2.1636996052231883e-12,6.262379238072968e-15
207096.75,1e-06,9.999977276709518e-07,2.272329048098632e-12,4.403161564389327e-15
216958.5,1e-06,9.99997619041509e-07,2.380958490974076e-12,2.543943890705686e-15
226820.25,1e-06,9.99997510412066e-07,2.48958793384952e-12,6.847262170220448e-16
236682.0,1e-06,9.999974017826232e-07,2.598217376724964e-12,1.1744914566615963e-15
246543.75,1e-06,9.999972931531804e-07,2.706846819600408e-12,3.0337091303452374e-15
256405.5,1e-06,9.999971845237375e-07,2.8154762624758517e-12,4.8929268040288785e-15
266267.25,1e-06,9.999970758942947e-07,2.9241057053512956e-12,6.75214447771252e-15
276129.0,1e-06,9.999969672648518e-07,3.032735148226739e-12,8.611321761717813e-15
285990.75,1e-06,9.99996858635409e-07,3.141364591102183e-12,1.0470539435401455e-14
295852.5,1e-06,9.999967500059659e-07,3.249994033977627e-12,8.846066572272413e-15
305714.25,1e-06,9.99996641376523e-07,3.358623476853071e-12,6.986848898588772e-15
315576.0,1e-06,9.999965327470802e-07,3.4672529197285147e-12,5.127631224905131e-15
