time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999997781051924e-07,2.2189480750893926e-13,6.288660296902587e-15
19723.5,1e-06,9.999995269356596e-07,4.730643402554766e-13,7.129808165099096e-15
29585.25,1e-06,9.99999271915124e-07,7.280848760173567e-13,3.9951652285639165e-15
39447.0,1e-06,9.999990163881945e-07,9.83611805506436e-13,1.01324172431169e-14
49308.75,1e-06,9.999987607946792e-07,1.2392053206800202e-12,4.805685098798676e-15
59170.5,1e-06,9.999985051924088e-07,1.4948075911436773e-12,5.16660726451029e-15
69032.25,1e-06,9.999982495889872e-07,1.7504110128313248e-12,5.0939866228418166e-15
78894.0,1e-06,9.99997993985414e-07,2.0060145858922005e-12,9.21236056520422e-15
88755.75,1e-06,9.99997738381821e-07,2.2616181788569824e-12,2.4796839124551065e-15
98617.5,1e-06,9.999974827782254e-07,2.5172217744389077e-12,9.318383470865924e-15
108479.25,1e-06,9.999972271746296e-07,2.7728253703649582e-12,2.9203756929026692e-15
118341.0,1e-06,9.999969715710337e-07,3.0284289663362573e-12,8.002487750310375e-15
128202.75,1e-06,9.999967159674376e-07,3.2840325623135063e-12,1.6554921360997802e-15
138064.5,1e-06,9.999964603638418e-07,3.5396361582915375e-12,9.940586465806324e-15
147926.25,1e-06,9.999962047602457e-07,3.7952397542696714e-12,3.711003646551376e-16
157788.0,1e-06,9.999959491566496e-07,4.050843350247819e-12,9.196972097753893e-15
167649.75,1e-06,9.999956935530538e-07,4.306446946225969e-12,2.410940679907975e-15
177511.5,1e-06,9.999954379494577e-07,4.5620505422041194e-12,7.156889444430971e-15
187373.25,1e-06,9.999951823458618e-07,4.817654138182269e-12,4.451023333230896e-15
197235.0,1e-06,9.999949267422657e-07,5.073257734160419e-12,5.116887570464745e-15
207096.75,1e-06,9.999946711386699e-07,5.328861330138568e-12,6.491025207197123e-15
216958.5,1e-06,9.999944155350738e-07,5.584464926116718e-12,3.076885696498518e-15
226820.25,1e-06,9.99994159931478e-07,5.840068522094868e-12,8.531107860520044e-15
236682.0,1e-06,9.999939043278819e-07,6.095672118073018e-12,1.0368030431755967e-15
246543.75,1e-06,9.99993648724286e-07,6.3512757140511675e-12,1.0571109734486271e-14
256405.5,1e-06,9.9999339312069e-07,6.606879310029318e-12,1.0032796101473246e-15
266267.25,1e-06,9.999931375170939e-07,6.8624829060074676e-12,8.564631293548316e-15
276129.0,1e-06,9.99992881913498e-07,7.118086501985617e-12,3.0432814841135512e-15
285990.75,1e-06,9.99992626309902e-07,7.373690097963768e-12,6.524548640225395e-15
295852.5,1e-06,9.99992370706306e-07,7.629293693941916e-12,5.083283358079778e-15
305714.25,1e-06,9.9999211510271e-07,7.884897289920067e-12,4.4845467662591684e-15
315576.0,1e-06,9.999918594991141e-07,8.140500885898217e-12,7.123446790759394e-15
