time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999899587416e-07,1.0041258406009296e-13,8.972488789854408e-15
19723.5,1e-06,9.999997915795058e-07,2.0842049409975189e-13,6.780520751106406e-15
29585.25,1e-06,9.999996829970764e-07,3.1700292350671497e-13,1.2747689305783946e-15
39447.0,1e-06,9.999995743711896e-07,4.2562881023245883e-13,8.77847444555818e-15
49308.75,1e-06,9.99999465742016e-07,5.342579841207644e-13,8.838806527589483e-15
59170.5,1e-06,9.999993571125934e-07,6.428874066539013e-13,9.346403810219374e-15
69032.25,1e-06,9.99999248483152e-07,7.51516847994825e-13,5.984366984588807e-15
78894.0,1e-06,9.999991398537092e-07,8.601462907583919e-13,3.344124003283533e-15
88755.75,1e-06,9.999990312242663e-07,9.68775733629569e-13,1.911582891660936e-15
98617.5,1e-06,9.999989225948234e-07,1.0774051765088859e-12,3.349314076951163e-16
108479.25,1e-06,9.999988139653806e-07,1.1860346193888185e-12,2.6430197716916516e-15
118341.0,1e-06,9.999987053359377e-07,1.2946640622687977e-12,4.955773143537302e-15
128202.75,1e-06,9.999985967064949e-07,1.4032935051487804e-12,7.268869827648904e-15
138064.5,1e-06,9.99998488077052e-07,1.5119229480287633e-12,9.58198670659968e-15
147926.25,1e-06,9.99998379447609e-07,1.6205523909087462e-12,9.280720095807052e-15
157788.0,1e-06,9.99998270818166e-07,1.7291818337887291e-12,6.967603216856276e-15
167649.75,1e-06,9.999981621887232e-07,1.8378112766687122e-12,4.654466143066326e-15
177511.5,1e-06,9.999980535592804e-07,1.946440719548695e-12,2.34134926411555e-15
187373.25,1e-06,9.999979449298375e-07,2.055070162428678e-12,2.823238516477375e-17
197235.0,1e-06,9.999978363003947e-07,2.163699605308661e-12,2.2848844937860024e-15
207096.75,1e-06,9.999977276709518e-07,2.2723290481886442e-12,4.598041762415126e-15
216958.5,1e-06,9.99997619041509e-07,2.380958491068627e-12,6.911158641365902e-15
226820.25,1e-06,9.99997510412066e-07,2.4895879339486104e-12,9.224315909995025e-15
236682.0,1e-06,9.99997401782623e-07,2.5982173768285937e-12,9.63835050273336e-15
246543.75,1e-06,9.999972931531802e-07,2.7068468197085766e-12,7.325233623782584e-15
256405.5,1e-06,9.999971845237373e-07,2.81547626258856e-12,5.01207635515346e-15
266267.25,1e-06,9.999970758942945e-07,2.924105705468543e-12,2.698959476202684e-15
276129.0,1e-06,9.999969672648516e-07,3.032735148348526e-12,3.8580220757356056e-16
285990.75,1e-06,9.999968586354087e-07,3.1413645912285094e-12,1.927355061055563e-15
295852.5,1e-06,9.999967500059659e-07,3.2499940341084923e-12,4.240471940006339e-15
305714.25,1e-06,9.99996641376523e-07,3.3586234769884756e-12,6.5536292086354624e-15
315576.0,1e-06,9.999965327470802e-07,3.4672529198684585e-12,8.866746087586239e-15
