time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999715307216e-07,2.8469278367690316e-14,9.515019357722383e-16
19723.5,1e-06,9.99999942243478e-07,5.775652191193329e-14,5.167748272923602e-15
29585.25,1e-06,9.99999912932757e-07,8.706724295612242e-14,2.2899382522892103e-15
39447.0,1e-06,9.99999883621362e-07,1.163786378394129e-13,7.308444139364584e-15
49308.75,1e-06,9.999998543099478e-07,1.456900520628697e-13,5.310273350391693e-15
59170.5,1e-06,9.999998249985332e-07,1.750014668414175e-13,9.845352652973147e-15
69032.25,1e-06,9.999997956871184e-07,2.0431288163589724e-13,5.418346032229523e-15
78894.0,1e-06,9.999997663757035e-07,2.3362429643083423e-13,1.0370655760848543e-15
88755.75,1e-06,9.999997370642887e-07,2.6293571122578434e-13,3.3429022155135267e-15
98617.5,1e-06,9.999997077528739e-07,2.9224712602073487e-13,7.72282961743356e-15
108479.25,1e-06,9.999996784414592e-07,3.2155854081568534e-13,9.073061613294121e-15
118341.0,1e-06,9.999996491300444e-07,3.5086995561063586e-13,4.6931342113740875e-15
128202.75,1e-06,9.999996198186296e-07,3.8018137040558633e-13,3.132017607442604e-16
138064.5,1e-06,9.999995905072147e-07,4.0949278520053685e-13,4.066725641175773e-15
147926.25,1e-06,9.999995611957999e-07,4.388041999954873e-13,8.4466580918056e-15
157788.0,1e-06,9.999995318843852e-07,4.681156147904378e-13,8.349233138922081e-15
167649.75,1e-06,9.999995025729704e-07,4.974270295853883e-13,3.9693057370020475e-15
177511.5,1e-06,9.999994732615556e-07,5.267384443803388e-13,4.1062166491798613e-16
187373.25,1e-06,9.999994439501407e-07,5.560498591752894e-13,4.79054906683802e-15
197235.0,1e-06,9.999994146387259e-07,5.853612739702398e-13,9.17048656617764e-15
207096.75,1e-06,9.999993853273113e-07,6.146726887651903e-13,7.625409713259835e-15
216958.5,1e-06,9.999993560158964e-07,6.439841035601408e-13,3.245482311339801e-15
226820.25,1e-06,9.999993267044816e-07,6.732955183550913e-13,1.1344450905802327e-15
236682.0,1e-06,9.999992973930667e-07,7.026069331500418e-13,5.514382589919853e-15
246543.75,1e-06,9.99999268081652e-07,7.319183479449923e-13,9.894309991839887e-15
256405.5,1e-06,9.999992387702373e-07,7.612297627399428e-13,6.901586287597588e-15
266267.25,1e-06,9.999992094588224e-07,7.905411775348933e-13,2.5216588856775544e-15
276129.0,1e-06,9.999991801474076e-07,8.198525923298437e-13,1.858278613662066e-15
285990.75,1e-06,9.999991508359928e-07,8.491640071247943e-13,6.2382060155821e-15
295852.5,1e-06,9.999991215245781e-07,8.784754219197448e-13,1.0557690263855375e-14
305714.25,1e-06,9.999990922131633e-07,9.077868367146953e-13,6.1777628619353416e-15
315576.0,1e-06,9.999990629017485e-07,9.370982515096457e-13,1.797825362595721e-15
