time_day,T_K
0.0,3199.9999999999986
0.041666666666666664,3199.92865335926
0.08333333333333333,3199.8573130810246
0.125,3199.7859791643
0.16666666666666666,3199.714651608093
0.20833333333333334,3199.6433304114116
0.25,3199.5720155732633
0.2916666666666667,3199.5007070926563
0.3333333333333333,3199.4294049685986
0.375,3199.3581092000986
0.4166666666666667,3199.286819786166
0.4583333333333333,3199.2155367258083
0.5,3199.1442600180353
0.5416666666666666,3199.0729896618564
0.5833333333333334,3199.001725656281
0.625,3198.930468000319
0.6666666666666666,3198.85921669298
0.7083333333333334,3198.787971733275
0.75,3198.7167331202136
0.7916666666666666,3198.6455008528073
0.8333333333333334,3198.574274930066
0.875,3198.503055351002
0.9166666666666666,3198.4318421146254
0.9583333333333334,3198.3606352199486
1.0,3198.289434665983
1.0416666666666667,3198.2182404517407
1.0833333333333333,3198.147052576234
1.125,3198.0758710384753
1.1666666666666667,3198.004695837477
1.2083333333333333,3197.933526972252
1.25,3197.8623644418135
1.2916666666666667,3197.791208245175
1.3333333333333333,3197.7200583813496
1.375,3197.6489148493515
1.4166666666666667,3197.5777776481946
1.4583333333333333,3197.5066467768925
1.5,3197.43552223446
1.5416666666666667,3197.364404019912
1.5833333333333333,3197.293292132263
1.625,3197.2221865705283
1.6666666666666667,3197.1510873337234
1.7083333333333333,3197.079994420863
1.75,3197.008907830963
1.7916666666666667,3196.9378275630397
1.8333333333333333,3196.8667536161092
1.875,3196.795685989188
1.9166666666666667,3196.724624681292
1.9583333333333333,3196.653569691439
2.0,3196.582521018645
2.0416666666666665,3196.5114786619283
2.0833333333333335,3196.440442620306
2.125,3196.369412892795
2.1666666666666665,3196.2983894784143
2.2083333333333335,3196.2273723761814
2.25,3196.1563615851146
2.2916666666666665,3196.0853571042326
2.3333333333333335,3196.0143589325544
2.375,3195.943367069099
2.4166666666666665,3195.8723815128856
2.4583333333333335,3195.8014022629327
2.5,3195.730429318261
2.5416666666666665,3195.65946267789
2.5833333333333335,3195.5885023408405
2.625,3195.5175483061316
2.6666666666666665,3195.446600572784
2.7083333333333335,3195.375659139819
2.75,3195.304724006258
2.7916666666666665,3195.233795171121
2.8333333333333335,3195.1628726334297
2.875,3195.091956392206
2.9166666666666665,3195.021046446472
2.9583333333333335,3194.950142795249
3.0,3194.87924543756
3.0416666666666665,3194.8083543724265
3.0833333333333335,3194.737469598872
3.125,3194.6665911159193
3.1666666666666665,3194.5957189225915
3.2083333333333335,3194.5248530179115
3.25,3194.453993400903
3.2916666666666665,3194.3831400705903
3.3333333333333335,3194.312293025997
3.375,3194.2414522661475
3.4166666666666665,3194.1706177900655
3.4583333333333335,3194.099789596777
3.5,3194.028967685306
3.5416666666666665,3193.958152054677
3.5833333333333335,3193.887342703916
3.625,3193.8165396320487
3.6666666666666665,3193.7457428381003
