time_day,T_K
0.0,1399.9999999999993
0.041666666666666664,1399.9973860125167
0.08333333333333333,1399.9947720445564
0.125,1399.9921580961184
0.16666666666666666,1399.9895441672024
0.20833333333333334,1399.9869302578084
0.25,1399.9843163679357
0.2916666666666667,1399.9817024975844
0.3333333333333333,1399.979088646754
0.375,1399.9764748154446
0.4166666666666667,1399.9738610036554
0.4583333333333333,1399.9712472113868
0.5,1399.9686334386379
0.5416666666666666,1399.9660196854088
0.5833333333333334,1399.9634059516993
0.625,1399.960792237509
0.6666666666666666,1399.9581785428377
0.7083333333333334,1399.9555648676849
0.75,1399.9529512120507
0.7916666666666666,1399.9503375759348
0.8333333333333334,1399.9477239593368
0.875,1399.9451103622566
0.9166666666666666,1399.9424967846937
0.9583333333333334,1399.9398832266481
1.0,1399.9372696881194
1.0416666666666667,1399.9346561691073
1.0833333333333333,1399.9320426696117
1.125,1399.9294291896322
1.1666666666666667,1399.9268157291688
1.2083333333333333,1399.9242022882208
1.25,1399.9215888667884
1.2916666666666667,1399.9189754648712
1.3333333333333333,1399.9163620824688
1.375,1399.913748719581
1.4166666666666667,1399.9111353762075
1.4583333333333333,1399.9085220523484
1.5,1399.9059087480032
1.5416666666666667,1399.9032954631714
1.5833333333333333,1399.900682197853
1.625,1399.8980689520477
1.6666666666666667,1399.8954557257553
1.7083333333333333,1399.8928425189754
1.75,1399.890229331708
1.7916666666666667,1399.8876161639528
1.8333333333333333,1399.8850030157091
1.875,1399.8823898869773
1.9166666666666667,1399.8797767777567
1.9583333333333333,1399.877163688047
2.0,1399.8745506178484
2.0416666666666665,1399.87193756716
2.0833333333333335,1399.8693245359823
2.125,1399.8667115243145
2.1666666666666665,1399.8640985321565
2.2083333333333335,1399.861485559508
2.25,1399.8588726063688
2.2916666666666665,1399.8562596727386
2.3333333333333335,1399.8536467586173
2.375,1399.8510338640044
2.4166666666666665,1399.8484209888998
2.4583333333333335,1399.8458081333033
2.5,1399.8431952972146
2.5416666666666665,1399.8405824806332
2.5833333333333335,1399.837969683559
2.625,1399.835356905992
2.6666666666666665,1399.8327441479319
2.7083333333333335,1399.8301314093778
2.75,1399.8275186903304
2.7916666666666665,1399.8249059907887
2.8333333333333335,1399.8222933107527
2.875,1399.8196806502224
2.9166666666666665,1399.817068009197
2.9583333333333335,1399.8144553876768
3.0,1399.8118427856612
3.0416666666666665,1399.80923020315
3.0833333333333335,1399.806617640143
3.125,1399.8040050966401
3.1666666666666665,1399.8013925726407
3.2083333333333335,1399.7987800681449
3.25,1399.796167583152
3.2916666666666665,1399.7935551176622
3.3333333333333335,1399.790942671675
3.375,1399.7883302451903
3.4166666666666665,1399.7857178382078
3.4583333333333335,1399.7831054507271
3.5,1399.780493082748
3.5416666666666665,1399.7778807342704
3.5833333333333335,1399.7752684052937
3.625,1399.772656095818
3.6666666666666665,1399.770043805843
3.7083333333333335,1399.7674315353684
3.75,1399.7648192843938
3.7916666666666665,1399.7622070529192
3.8333333333333335,1399.7595948409441
3.875,1399.7569826484682
3.9166666666666665,1399.7543704754917
3.9583333333333335,1399.7517583220138
4.0,1399.7491461880345
4.041666666666667,1399.7465340735537
4.083333333333333,1399.7439219785708
4.125,1399.741309903086
4.166666666666667,1399.7386978470984
4.208333333333333,1399.7360858106083
4.25,1399.7334737936153
4.291666666666667,1399.7308617961191
4.333333333333333,1399.7282498181194
4.375,1399.725637859616
4.416666666666667,1399.7230259206085
4.458333333333333,1399.720414001097
4.5,1399.717802101081
4.541666666666667,1399.71519022056
4.583333333333333,1399.7125783595343
4.625,1399.7099665180033
4.666666666666667,1399.7073546959668
4.708333333333333,1399.7047428934247
4.75,1399.7021311103765
4.791666666666667,1399.699519346822
4.833333333333333,1399.696907602761
4.875,1399.694295878193
4.916666666666667,1399.6916841731183
4.958333333333333,1399.6890724875364
5.0,1399.6864608214469
5.041666666666667,1399.6838491748495
5.083333333333333,1399.681237547744
5.125,1399.6786259401304
5.166666666666667,1399.6760143520082
5.208333333333333,1399.6734027833772
5.25,1399.670791234237
5.291666666666667,1399.6681797045876
5.333333333333333,1399.6655681944287
5.375,1399.66295670376
5.416666666666667,1399.6603452325812
5.458333333333333,1399.657733780892
5.5,1399.6551223486922
5.541666666666667,1399.6525109359816
5.583333333333333,1399.64989954276
5.625,1399.647288169027
5.666666666666667,1399.6446768147823
5.708333333333333,1399.6420654800258
5.75,1399.6394541647574
5.791666666666667,1399.6368428689764
5.833333333333333,1399.634231592683
5.875,1399.6316203358765
5.916666666666667,1399.629009098557
5.958333333333333,1399.626397880724
6.0,1399.6237866823774
6.041666666666667,1399.621175503517
6.083333333333333,1399.6185643441422
6.125,1399.6159532042534
6.166666666666667,1399.6133420838496
6.208333333333333,1399.610730982931
6.25,1399.6081199014975
6.291666666666667,1399.6055088395483
6.333333333333333,1399.6028977970834
6.375,1399.6002867741026
6.416666666666667,1399.5976757706057
6.458333333333333,1399.5950647865925
6.5,1399.5924538220625
6.541666666666667,1399.5898428770154
6.583333333333333,1399.5872319514513
6.625,1399.5846210453697
6.666666666666667,1399.5820101587703
6.708333333333333,1399.579399291653
6.75,1399.5767884440174
6.791666666666667,1399.5741776158636
6.833333333333333,1399.5715668071907
6.875,1399.5689560179992
6.916666666666667,1399.5663452482881
6.958333333333333,1399.5637344980578
7.0,1399.5611237673077
7.041666666666667,1399.5585130560376
7.083333333333333,1399.5559023642472
7.125,1399.5532916919362
7.166666666666667,1399.5506810391046
7.208333333333333,1399.548070405752
7.25,1399.545459791878
7.291666666666667,1399.5428491974826
7.333333333333333,1399.5402386225653
7.375,1399.5376280671262
7.416666666666667,1399.5350175311646
7.458333333333333,1399.5324070146805
7.5,1399.5297965176737
7.541666666666667,1399.5271860401438
7.583333333333333,1399.5245755820906
7.625,1399.5219651435136
7.666666666666667,1399.5193547244132
7.708333333333333,1399.5167443247885
7.75,1399.5141339446395
7.791666666666667,1399.511523583966
7.833333333333333,1399.5089132427677
7.875,1399.5063029210442
7.916666666666667,1399.5036926187954
7.958333333333333,1399.501082336021
8.0,1399.4984720727207
8.041666666666666,1399.4958618288945
8.083333333333334,1399.4932516045417
8.125,1399.4906413996623
8.166666666666666,1399.4880312142564
8.208333333333334,1399.485421048323
8.25,1399.4828109018624
8.291666666666666,1399.480200774874
8.333333333333334,1399.4775906673578
8.375,1399.4749805793138
8.416666666666666,1399.472370510741
8.458333333333334,1399.4697604616397
8.5,1399.4671504320095
8.541666666666666,1399.4645404218502
8.583333333333334,1399.4619304311614
8.625,1399.459320459943
8.666666666666666,1399.4567105081946
8.708333333333334,1399.4541005759163
8.75,1399.4514906631073
8.791666666666666,1399.4488807697676
8.833333333333334,1399.4462708958972
8.875,1399.4436610414955
8.916666666666666,1399.4410512065624
8.958333333333334,1399.4384413910975
9.0,1399.4358315951008
9.041666666666666,1399.4332218185718
9.083333333333334,1399.4306120615104
9.125,1399.4280023239162
9.166666666666666,1399.425392605789
9.208333333333334,1399.4227829071287
9.25,1399.420173227935
9.291666666666666,1399.4175635682075
9.333333333333334,1399.414953927946
9.375,1399.4123443071503
9.416666666666666,1399.4097347058203
9.458333333333334,1399.4071251239552
9.5,1399.4045155615552
9.541666666666666,1399.4019060186201
9.583333333333334,1399.3992964951494
9.625,1399.396686991143
9.666666666666666,1399.3940775066005
9.708333333333334,1399.3914680415216
9.75,1399.3888585959064
9.791666666666666,1399.3862491697546
9.833333333333334,1399.3836397630655
9.875,1399.3810303758391
9.916666666666666,1399.3784210080753
9.958333333333334,1399.3758116597737
10.0,1399.373202330934
10.041666666666666,1399.370593021556
10.083333333333334,1399.3679837316395
10.125,1399.365374461184
10.166666666666666,1399.3627652101895
10.208333333333334,1399.360155978656
10.25,1399.3575467665828
10.291666666666666,1399.3549375739697
10.333333333333334,1399.3523284008163
10.375,1399.349719247123
10.416666666666666,1399.3471101128887
10.458333333333334,1399.3445009981137
10.5,1399.341891902798
10.541666666666666,1399.3392828269405
10.583333333333334,1399.3366737705414
10.625,1399.3340647336006
10.666666666666666,1399.3314557161177
10.708333333333334,1399.3288467180923
10.75,1399.3262377395245
10.791666666666666,1399.3236287804136
10.833333333333334,1399.3210198407598
10.875,1399.3184109205624
10.916666666666666,1399.3158020198216
10.958333333333334,1399.313193138537
11.0,1399.310584276708
11.041666666666666,1399.3079754343346
11.083333333333334,1399.3053666114165
11.125,1399.3027578079536
11.166666666666666,1399.3001490239458
11.208333333333334,1399.2975402593922
11.25,1399.2949315142932
11.291666666666666,1399.292322788648
11.333333333333334,1399.2897140824568
11.375,1399.2871053957194
11.416666666666666,1399.284496728435
11.458333333333334,1399.2818880806037
11.5,1399.2792794522254
11.541666666666666,1399.2766708432996
11.583333333333334,1399.274062253826
11.625,1399.2714536838046
11.666666666666666,1399.268845133235
11.708333333333334,1399.2662366021168
11.75,1399.2636280904499
11.791666666666666,1399.261019598234
11.833333333333334,1399.2584111254691
11.875,1399.2558026721545
11.916666666666666,1399.2531942382902
11.958333333333334,1399.250585823876
12.0,1399.2479774289118
12.041666666666666,1399.2453690533969
12.083333333333334,1399.242760697331
12.125,1399.2401523607145
12.166666666666666,1399.2375440435467
12.208333333333334,1399.2349357458272
12.25,1399.232327467556
12.291666666666666,1399.2297192087328
12.333333333333334,1399.2271109693575
12.375,1399.2245027494296
12.416666666666666,1399.2218945489487
12.458333333333334,1399.2192863679152
12.5,1399.2166782063282
12.541666666666666,1399.2140700641876
12.583333333333334,1399.2114619414933
12.625,1399.208853838245
12.666666666666666,1399.2062457544423
12.708333333333334,1399.203637690085
12.75,1399.201029645173
12.791666666666666,1399.198421619706
12.833333333333334,1399.1958136136836
12.875,1399.1932056271057
12.916666666666666,1399.1905976599721
12.958333333333334,1399.1879897122822
13.0,1399.185381784036
13.041666666666666,1399.1827738752334
13.083333333333334,1399.1801659858738
13.125,1399.1775581159575
13.166666666666666,1399.1749502654834
13.208333333333334,1399.172342434452
13.25,1399.1697346228625
13.291666666666666,1399.167126830715
13.333333333333334,1399.1645190580093
13.375,1399.161911304745
13.416666666666666,1399.1593035709216
13.458333333333334,1399.1566958565393
13.5,1399.1540881615974
13.541666666666666,1399.151480486096
13.583333333333334,1399.1488728300349
13.625,1399.1462651934135
13.666666666666666,1399.1436575762318
13.708333333333334,1399.1410499784893
13.75,1399.138442400186
13.791666666666666,1399.1358348413216
13.833333333333334,1399.1332273018959
13.875,1399.1306197819083
13.916666666666666,1399.1280122813591
13.958333333333334,1399.1254048002475
14.0,1399.1227973385737
14.041666666666666,1399.120189896337
14.083333333333334,1399.1175824735376
14.125,1399.114975070175
14.166666666666666,1399.1123676862487
14.208333333333334,1399.109760321759
14.25,1399.1071529767053
14.291666666666666,1399.1045456510874
14.333333333333334,1399.1019383449052
14.375,1399.0993310581582
14.416666666666666,1399.0967237908462
14.458333333333334,1399.094116542969
14.5,1399.0915093145265
14.541666666666666,1399.0889021055182
14.583333333333334,1399.0862949159439
14.625,1399.0836877458034
14.666666666666666,1399.0810805950964
14.708333333333334,1399.0784734638228
14.75,1399.0758663519823
14.791666666666666,1399.0732592595743
14.833333333333334,1399.070652186599
14.875,1399.068045133056
14.916666666666666,1399.065438098945
14.958333333333334,1399.0628310842658
15.0,1399.060224089018
15.041666666666666,1399.0576171132013
15.083333333333334,1399.0550101568158
15.125,1399.0524032198612
15.166666666666666,1399.0497963023367
15.208333333333334,1399.0471894042428
15.25,1399.0445825255788
15.291666666666666,1399.0419756663443
15.333333333333334,1399.0393688265394
15.375,1399.0367620061638
15.416666666666666,1399.0341552052173
15.458333333333334,1399.0315484236994
15.5,1399.02894166161
15.541666666666666,1399.0263349189486
15.583333333333334,1399.0237281957154
15.625,1399.0211214919098
15.666666666666666,1399.0185148075316
15.708333333333334,1399.0159081425807
15.75,1399.0133014970568
15.791666666666666,1399.0106948709595
15.833333333333334,1399.0080882642885
15.875,1399.005481677044
