time_day,T_K
0.0,1899.999999999999
0.041666666666666664,1899.991132456396
0.08333333333333333,1899.982265078334
0.125,1899.9733978658085
0.16666666666666666,1899.9645308188135
0.20833333333333334,1899.9556639373438
0.25,1899.946797221394
0.2916666666666667,1899.9379306709588
0.3333333333333333,1899.9290642860326
0.375,1899.92019806661
0.4166666666666667,1899.911332012686
0.4583333333333333,1899.9024661242547
0.5,1899.8936004013108
0.5416666666666666,1899.884734843849
0.5833333333333334,1899.8758694518638
0.625,1899.8670042253498
0.6666666666666666,1899.8581391643017
0.7083333333333334,1899.8492742687142
0.75,1899.8404095385818
0.7916666666666666,1899.8315449738989
0.8333333333333334,1899.8226805746601
0.875,1899.81381634086
0.9166666666666666,1899.8049522724937
0.9583333333333334,1899.7960883695553
1.0,1899.7872246320394
1.0416666666666667,1899.7783610599406
1.0833333333333333,1899.769497653254
1.125,1899.7606344119733
1.1666666666666667,1899.751771336094
1.2083333333333333,1899.7429084256103
1.25,1899.7340456805166
1.2916666666666667,1899.7251831008077
1.3333333333333333,1899.7163206864784
1.375,1899.707458437523
1.4166666666666667,1899.6985963539362
1.4583333333333333,1899.6897344357126
1.5,1899.6808726828467
1.5416666666666667,1899.6720110953333
1.5833333333333333,1899.663149673167
1.625,1899.6542884163423
1.6666666666666667,1899.6454273248537
1.7083333333333333,1899.6365663986958
1.75,1899.6277056378635
1.7916666666666667,1899.618845042351
1.8333333333333333,1899.6099846121533
1.875,1899.6011243472649
1.9166666666666667,1899.59226424768
1.9583333333333333,1899.5834043133937
2.0,1899.5745445444004
2.0416666666666665,1899.5656849406948
2.0833333333333335,1899.5568255022713
2.125,1899.5479662291248
2.1666666666666665,1899.5391071212496
2.2083333333333335,1899.5302481786407
2.25,1899.5213894012923
2.2916666666666665,1899.512530789199
2.3333333333333335,1899.5036723423557
2.375,1899.4948140607569
2.4166666666666665,1899.485955944397
2.4583333333333335,1899.477097993271
2.5,1899.468240207373
2.5416666666666665,1899.459382586698
2.5833333333333335,1899.4505251312405
2.625,1899.4416678409953
2.6666666666666665,1899.4328107159565
2.7083333333333335,1899.423953756119
2.75,1899.4150969614777
2.7916666666666665,1899.406240332027
2.8333333333333335,1899.3973838677612
2.875,1899.3885275686753
2.9166666666666665,1899.3796714347636
2.9583333333333335,1899.370815466021
3.0,1899.361959662442
3.0416666666666665,1899.353104024021
3.0833333333333335,1899.3442485507528
3.125,1899.335393242632
3.1666666666666665,1899.3265380996534
3.2083333333333335,1899.3176831218113
3.25,1899.3088283091006
3.2916666666666665,1899.2999736615157
3.3333333333333335,1899.291119179051
3.375,1899.2822648617018
3.4166666666666665,1899.273410709462
3.4583333333333335,1899.2645567223265
3.5,1899.25570290029
3.5416666666666665,1899.246849243347
3.5833333333333335,1899.237995751492
3.625,1899.22914242472
3.6666666666666665,1899.2202892630253
3.7083333333333335,1899.2114362664024
3.75,1899.2025834348462
3.7916666666666665,1899.1937307683513
3.8333333333333335,1899.1848782669122
3.875,1899.1760259305233
3.9166666666666665,1899.1671737591796
3.9583333333333335,1899.1583217528755
4.0,1899.1494699116058
4.041666666666667,1899.1406182353649
4.083333333333333,1899.1317667241476
4.125,1899.1229153779484
4.166666666666667,1899.1140641967618
4.208333333333333,1899.1052131805827
4.25,1899.0963623294053
4.291666666666667,1899.0875116432248
4.333333333333333,1899.0786611220356
4.375,1899.0698107658318
4.416666666666667,1899.0609605746088
4.458333333333333,1899.0521105483608
4.5,1899.0432606870822
4.541666666666667,1899.0344109907683
4.583333333333333,1899.025561459413
4.625,1899.0167120930114
4.666666666666667,1899.007862891558
4.708333333333333,1898.9990138550472
4.75,1898.990164983474
4.791666666666667,1898.9813162768328
4.833333333333333,1898.972467735118
4.875,1898.9636193583246
4.916666666666667,1898.9547711464472
4.958333333333333,1898.94592309948
5.0,1898.9370752174182
5.041666666666667,1898.928227500256
5.083333333333333,1898.9193799479883
5.125,1898.9105325606097
5.166666666666667,1898.9016853381145
5.208333333333333,1898.8928382804975
5.25,1898.8839913877532
5.291666666666667,1898.8751446598767
5.333333333333333,1898.866298096862
5.375,1898.8574516987044
5.416666666666667,1898.848605465398
5.458333333333333,1898.8397593969373
5.5,1898.8309134933174
5.541666666666667,1898.8220677545328
5.583333333333333,1898.813222180578
5.625,1898.8043767714476
5.666666666666667,1898.7955315271363
5.708333333333333,1898.7866864476387
5.75,1898.7778415329494
5.791666666666667,1898.7689967830631
5.833333333333333,1898.7601521979745
5.875,1898.7513077776782
5.916666666666667,1898.7424635221687
5.958333333333333,1898.7336194314405
6.0,1898.7247755054884
6.041666666666667,1898.7159317443072
6.083333333333333,1898.7070881478915
6.125,1898.6982447162354
6.166666666666667,1898.6894014493344
6.208333333333333,1898.6805583471821
6.25,1898.6717154097742
6.291666666666667,1898.6628726371043
6.333333333333333,1898.6540300291679
6.375,1898.645187585959
6.416666666666667,1898.6363453074728
6.458333333333333,1898.6275031937034
6.5,1898.6186612446459
6.541666666666667,1898.6098194602944
6.583333333333333,1898.6009778406442
6.625,1898.5921363856892
6.666666666666667,1898.5832950954245
6.708333333333333,1898.5744539698446
6.75,1898.565613008944
6.791666666666667,1898.5567722127178
6.833333333333333,1898.54793158116
6.875,1898.5390911142656
6.916666666666667,1898.5302508120292
6.958333333333333,1898.5214106744454
7.0,1898.5125707015088
7.041666666666667,1898.5037308932142
7.083333333333333,1898.494891249556
7.125,1898.486051770529
7.166666666666667,1898.4772124561277
7.208333333333333,1898.4683733063468
7.25,1898.459534321181
7.291666666666667,1898.450695500625
7.333333333333333,1898.441856844673
7.375,1898.4330183533202
7.416666666666667,1898.424180026561
7.458333333333333,1898.41534186439
7.5,1898.4065038668018
7.541666666666667,1898.397666033791
7.583333333333333,1898.3888283653525
