time_day,T_K
0.0,2299.999999999999
0.041666666666666664,2299.98095867631
0.08333333333333333,2299.961917983165
0.125,2299.942877920528
0.16666666666666666,2299.9238384883624
0.20833333333333334,2299.9047996866316
0.25,2299.885761515299
0.2916666666666667,2299.866723974328
0.3333333333333333,2299.847687063682
0.375,2299.828650783325
0.4166666666666667,2299.8096151332197
0.4583333333333333,2299.7905801133306
0.5,2299.77154572362
0.5416666666666666,2299.7525119640522
0.5833333333333334,2299.7334788345906
0.625,2299.7144463351983
0.6666666666666666,2299.6954144658393
0.7083333333333334,2299.676383226477
0.75,2299.6573526170746
0.7916666666666666,2299.6383226375956
0.8333333333333334,2299.619293288004
0.875,2299.600264568263
0.9166666666666666,2299.581236478336
0.9583333333333334,2299.5622090181864
1.0,2299.5431821877787
1.0416666666666667,2299.524155987075
1.0833333333333333,2299.50513041604
1.125,2299.4861054746366
1.1666666666666667,2299.467081162829
1.2083333333333333,2299.4480574805793
1.25,2299.429034427853
1.2916666666666667,2299.410012004612
1.3333333333333333,2299.3909902108203
1.375,2299.3719690464422
1.4166666666666667,2299.3529485114404
1.4583333333333333,2299.333928605779
1.5,2299.314909329421
1.5416666666666667,2299.29589068233
1.5833333333333333,2299.2768726644704
1.625,2299.257855275805
1.6666666666666667,2299.2388385162976
1.7083333333333333,2299.219822385912
1.75,2299.200806884611
1.7916666666666667,2299.181792012359
1.8333333333333333,2299.1627777691197
1.875,2299.1437641548555
1.9166666666666667,2299.1247511695315
1.9583333333333333,2299.1057388131103
2.0,2299.0867270855556
2.0416666666666665,2299.067715986831
2.0833333333333335,2299.0487055169006
2.125,2299.0296956757275
2.1666666666666665,2299.0106864632758
2.2083333333333335,2298.9916778795086
2.25,2298.9726699243897
2.2916666666666665,2298.9536625978826
2.3333333333333335,2298.9346558999514
2.375,2298.915649830559
2.4166666666666665,2298.8966443896693
2.4583333333333335,2298.8776395772466
2.5,2298.8586353932533
2.5416666666666665,2298.839631837654
2.5833333333333335,2298.8206289104123
2.625,2298.8016266114914
2.6666666666666665,2298.782624940855
2.7083333333333335,2298.763623898467
2.75,2298.7446234842905
2.7916666666666665,2298.72562369829
2.8333333333333335,2298.7066245404285
2.875,2298.68762601067
2.9166666666666665,2298.6686281089783
2.9583333333333335,2298.649630835316
3.0,2298.6306341896484
3.0416666666666665,2298.611638171938
3.0833333333333335,2298.592642782149
3.125,2298.573648020245
3.1666666666666665,2298.5546538861895
3.2083333333333335,2298.535660379946
3.25,2298.5166675014784
3.2916666666666665,2298.497675250751
3.3333333333333335,2298.4786836277267
3.375,2298.4596926323693
3.4166666666666665,2298.440702264643
3.4583333333333335,2298.4217125245104
3.5,2298.4027234119367
3.5416666666666665,2298.3837349268842
3.5833333333333335,2298.3647470693177
3.625,2298.3457598392
3.6666666666666665,2298.3267732364957
3.7083333333333335,2298.3077872611684
3.75,2298.288801913181
3.7916666666666665,2298.269817192498
3.8333333333333335,2298.2508330990827
3.875,2298.231849632899
3.9166666666666665,2298.212866793911
3.9583333333333335,2298.193884582082
4.0,2298.1749029973753
4.041666666666667,2298.1559220397558
4.083333333333333,2298.1369417091864
4.125,2298.117962005631
4.166666666666667,2298.0989829290534
4.208333333333333,2298.0800044794173
4.25,2298.061026656687
4.291666666666667,2298.042049460825
4.333333333333333,2298.0230728917963
4.375,2298.0040969495644
4.416666666666667,2297.9851216340926
4.458333333333333,2297.9661469453454
4.5,2297.947172883286
4.541666666666667,2297.928199447878
4.583333333333333,2297.909226639086
4.625,2297.8902544568728
4.666666666666667,2297.871282901203
4.708333333333333,2297.85231197204
4.75,2297.833341669347
4.791666666666667,2297.8143719930895
4.833333333333333,2297.79540294323
4.875,2297.776434519732
4.916666666666667,2297.7574667225604
4.958333333333333,2297.7384995516786
5.0,2297.71953300705
5.041666666666667,2297.7005670886388
5.083333333333333,2297.681601796409
5.125,2297.6626371303237
5.166666666666667,2297.643673090347
5.208333333333333,2297.624709676443
5.25,2297.605746888576
5.291666666666667,2297.586784726709
5.333333333333333,2297.567823190806
5.375,2297.548862280831
5.416666666666667,2297.529901996748
5.458333333333333,2297.51094233852
5.5,2297.491983306112
5.541666666666667,2297.4730248994874
5.583333333333333,2297.45406711861
5.625,2297.435109963443
5.666666666666667,2297.416153433952
5.708333333333333,2297.3971975300988
5.75,2297.3782422518484
5.791666666666667,2297.359287599165
5.833333333333333,2297.3403335720113
5.875,2297.3213801703523
5.916666666666667,2297.3024273941514
5.958333333333333,2297.2834752433723
6.0,2297.264523717979
6.041666666666667,2297.2455728179357
6.083333333333333,2297.226622543206
6.125,2297.207672893754
6.166666666666667,2297.188723869543
6.208333333333333,2297.169775470538
6.25,2297.150827696702
6.291666666666667,2297.131880547999
6.333333333333333,2297.1129340243933
6.375,2297.093988125848
6.416666666666667,2297.0750428523284
6.458333333333333,2297.0560982037973
6.5,2297.0371541802187
6.541666666666667,2297.0182107815567
6.583333333333333,2296.9992680077758
6.625,2296.980325858839
6.666666666666667,2296.9613843347106
6.708333333333333,2296.942443435355
6.75,2296.9235031607354
6.791666666666667,2296.904563510816
6.833333333333333,2296.8856244855606
6.875,2296.866686084934
6.916666666666667,2296.847748308899
6.958333333333333,2296.82881115742
7.0,2296.8098746304613
7.041666666666667,2296.790938727986
7.083333333333333,2296.772003449959
7.125,2296.753068796344
7.166666666666667,2296.7341347671045
7.208333333333333,2296.7152013622053
7.25,2296.6962685816093
7.291666666666667,2296.6773364252817
7.333333333333333,2296.6584048931854
7.375,2296.639473985285
7.416666666666667,2296.620543701544
7.458333333333333,2296.601614041927
7.5,2296.5826850063977
7.541666666666667,2296.56375659492
7.583333333333333,2296.544828807458
7.625,2296.525901643976
7.666666666666667,2296.506975104437
7.708333333333333,2296.488049188806
7.75,2296.469123897047
7.791666666666667,2296.4501992291234
7.833333333333333,2296.431275185
7.875,2296.41235176464
7.916666666666667,2296.3934289680074
7.958333333333333,2296.3745067950667
8.0,2296.355585245782
8.041666666666666,2296.3366643201175
8.083333333333334,2296.3177440180366
8.125,2296.2988243395034
8.166666666666666,2296.279905284482
8.208333333333334,2296.260986852937
8.25,2296.242069044832
8.291666666666666,2296.223151860131
8.333333333333334,2296.2042352987983
8.375,2296.1853193607976
8.416666666666666,2296.1664040460932
8.458333333333334,2296.1474893546488
8.5,2296.128575286429
8.541666666666666,2296.1096618413976
8.583333333333334,2296.090749019519
8.625,2296.0718368207567
