T_M,s,Q_pr
1000.0,4.5793129238462956e-05,0.566621929399518
1000.0,6.712439028853553e-05,0.5659837108850353
1000.0,9.839213538224856e-05,0.5732167675551673
1000.0,0.0001442249570307409,0.5852706887798688
1000.0,0.00021140752916591187,0.5987436773909834
1000.0,0.00030988494854264186,0.6104015602104643
1000.0,0.0004542349163823433,0.6188457454443219
1000.0,0.0006658256886345107,0.6247777541932532
1000.0,0.000975979238180055,0.6300839084081455
1000.0,0.0014306078747306974,0.636503414574859
1000.0,0.0020970106854505707,0.6477155213812948
1000.0,0.0030738358795359385,0.6892223188221819
1000.0,0.004505683771607652,0.8078875696601228
1000.0,0.006604512096720485,0.9553604509543765
1000.0,0.009681012305078729,0.9903723836397224
1000.0,0.014190601497667654,0.9954789376636806
1000.0,0.02080083823051906,0.9985078322933738
1000.0,0.030490241809928712,0.9997336819689703
1000.0,0.04469314338803587,0.999917332587076
1000.0,0.06551201129710572,0.9999614717466802
1000.0,0.09602868133327577,0.9999852015447859
1000.0,0.14076056368941353,0.9999948809793952
1000.0,0.2063293592608744,0.9999983070482158
1000.0,0.3024412760021134,0.9999994643029332
1000.0,0.4433238476456204,0.999999834635235
1000.0,0.6498320483542196,0.9999999476591578
1000.0,0.9525354733585204,0.9999999865955003
1000.0,1.396243583714055,0.9999999980540909
1000.0,2.046638891241483,1.0
1000.0,3.0,1.0
1300.0,1e-06,0.9084259085328317
1300.0,1.465817938297957e-06,1.0921233332654658
1300.0,2.148622228236069e-06,1.104176069274709
1300.0,3.149489004774151e-06,0.9953466805250624
1300.0,4.61657747967013e-06,0.8580824557033401
1300.0,6.767062083242849e-06,0.742939882773508
1300.0,9.919280991193291e-06,0.6586921934310382
1300.0,1.4539860011909036e-05,0.5995466245145906
1300.0,2.1312787625797413e-05,0.5597607403058636
1300.0,3.1240666417028575e-05,0.535259451516397
1300.0,4.5793129238462956e-05,0.5213612676980094
1300.0,6.712439028853553e-05,0.5160407705598348
1300.0,9.839213538224856e-05,0.5172526808821901
1300.0,0.0001442249570307409,0.5226340866952219
1300.0,0.00021140752916591187,0.5297808871069337
1300.0,0.00030988494854264186,0.5364101172921646
1300.0,0.0004542349163823433,0.5414148743535457
1300.0,0.0006658256886345107,0.5452557111855895
1300.0,0.000975979238180055,0.5490951468445717
1300.0,0.0014306078747306974,0.554911147932045
1300.0,0.0020970106854505707,0.577801696165521
1300.0,0.0030738358795359385,0.6653643733118366
1300.0,0.004505683771607652,0.8268046118072935
1300.0,0.006604512096720485,0.9675769890787513
1300.0,0.009681012305078729,0.9944094626321904
1300.0,0.014190601497667654,0.99755192425969
1300.0,0.02080083823051906,0.9992386614906684
1300.0,0.030490241809928712,0.9998694841818324
1300.0,0.04469314338803587,0.9999606705872496
1300.0,0.06551201129710572,0.9999819247775643
1300.0,0.09602868133327577,0.9999931212662321
1300.0,0.14076056368941353,0.999997636277623
1300.0,0.2063293592608744,0.9999992218402676
1300.0,0.3024412760021134,0.9999997545440646
1300.0,0.4433238476456204,0.9999999243900373
1300.0,0.6498320483542196,0.9999999760998762
1300.0,0.9525354733585204,0.9999999938847135
1300.0,1.396243583714055,0.9999999991127054
1300.0,2.046638891241483,1.0
1300.0,3.0,1.0
1600.0,1e-06,1.0338367323977986
1600.0,1.465817938297957e-06,1.1325741443757948
1600.0,2.148622228236069e-06,1.068950787533226
1600.0,3.149489004774151e-06,0.9319947458067659
1600.0,4.61657747967013e-06,0.7995953058302905
1600.0,6.767062083242849e-06,0.6974247550700373
1600.0,9.919280991193291e-06,0.6232673840775774
1600.0,1.4539860011909036e-05,0.5705764154218286
1600.0,2.1312787625797413e-05,0.5345233738853824
1600.0,3.1240666417028575e-05,0.5113324611319311
1600.0,4.5793129238462956e-05,0.4969174019395351
1600.0,6.712439028853553e-05,0.48929490794880703
1600.0,9.839213538224856e-05,0.4871981093588623
1600.0,0.0001442249570307409,0.4887489188429042
1600.0,0.00021140752916591187,0.4920998185715337
1600.0,0.00030988494854264186,0.4955981364255825
1600.0,0.0004542349163823433,0.49834225711315205
1600.0,0.0006658256886345107,0.5006451222844173
1600.0,0.000975979238180055,0.5033455613434755
1600.0,0.0014306078747306974,0.512000486949178
1600.0,0.0020970106854505707,0.5601245940014847
1600.0,0.0030738358795359385,0.6895915601822666
1600.0,0.004505683771607652,0.859236750691061
1600.0,0.006604512096720485,0.9769043789123759
1600.0,0.009681012305078729,0.9965205741739147
1600.0,0.014190601497667654,0.9985401555300778
1600.0,0.02080083823051906,0.9995620698040267
1600.0,0.030490241809928712,0.9999267293421595
1600.0,0.04469314338803587,0.9999783179774944
1600.0,0.06551201129710572,0.9999901210309703
1600.0,0.09602868133327577,0.9999962618732062
1600.0,0.14076056368941353,0.9999987207546663
1600.0,0.2063293592608744,0.9999995800555888
1600.0,0.3024412760021134,0.9999998677963144
1600.0,0.4433238476456204,0.9999999593297711
1600.0,0.6498320483542196,0.9999999871548847
1600.0,0.9525354733585204,0.9999999967151978
1600.0,1.396243583714055,0.9999999995235445
1600.0,2.046638891241483,1.0
1600.0,3.0,1.0
1900.0,1e-06,1.1087449137833132
1900.0,1.465817938297957e-06,1.1313789929586324
1900.0,2.148622228236069e-06,1.0214142553436336
1900.0,3.149489004774151e-06,0.8776896893139906
1900.0,4.61657747967013e-06,0.7549399931546711
1900.0,6.767062083242849e-06,0.6642135705738432
1900.0,9.919280991193291e-06,0.5983583062185331
1900.0,1.4539860011909036e-05,0.550813541901831
1900.0,2.1312787625797413e-05,0.5181150302056419
1900.0,3.1240666417028575e-05,0.4964573643039816
1900.0,4.5793129238462956e-05,0.4822717144115888
1900.0,6.712439028853553e-05,0.47366197338978483
1900.0,9.839213538224856e-05,0.4698190198922286
1900.0,0.0001442249570307409,0.46925010143692736
1900.0,0.00021140752916591187,0.47038942718199817
1900.0,0.00030988494854264186,0.4720130408778373
1900.0,0.0004542349163823433,0.4733636473108302
1900.0,0.0006658256886345107,0.4746613921428228
1900.0,0.000975979238180055,0.477242021131201
1900.0,0.0014306078747306974,0.495199348644477
1900.0,0.0020970106854505707,0.5755238195269562
1900.0,0.0030738358795359385,0.7305246104267018
1900.0,0.004505683771607652,0.8891813478581426
1900.0,0.006604512096720485,0.9833402232823358
1900.0,0.009681012305078729,0.9977039231456846
1900.0,0.014190601497667654,0.9990638489576189
1900.0,0.02080083823051906,0.9997258533629896
1900.0,0.030490241809928712,0.9999548711397498
1900.0,0.04469314338803587,0.9999868081507458
1900.0,0.06551201129710572,0.9999940245651278
1900.0,0.09602868133327577,0.9999977477076185
1900.0,0.14076056368941353,0.9999992313880691
1900.0,0.2063293592608744,0.9999997481723113
1900.0,0.3024412760021134,0.9999999208277496
1900.0,0.4433238476456204,0.9999999756659147
1900.0,0.6498320483542196,0.9999999923187736
1900.0,0.9525354733585204,0.9999999980364862
1900.0,1.396243583714055,0.9999999997152572
1900.0,2.046638891241483,1.0
1900.0,3.0,1.0
2000.0,1e-06,1.124610390776423
2000.0,1.465817938297957e-06,1.125341881898491
2000.0,2.148622228236069e-06,1.0051821448832063
