time_day,T_K
0.0,1599.9999999999993
0.041666666666666664,1599.9955406609615
0.08333333333333333,1599.9910813716376
0.125,1599.9866221320265
0.16666666666666666,1599.9821629421272
0.20833333333333334,1599.977703801939
0.25,1599.9732447114607
0.2916666666666667,1599.9687856706914
0.3333333333333333,1599.96432667963
0.375,1599.9598677382758
0.4166666666666667,1599.9554088466277
0.4583333333333333,1599.9509500046847
0.5,1599.9464912124458
0.5416666666666666,1599.9420324699101
0.5833333333333334,1599.9375737770765
0.625,1599.9331151339443
0.6666666666666666,1599.9286565405123
0.7083333333333334,1599.9241979967796
0.75,1599.9197395027454
0.7916666666666666,1599.9152810584085
0.8333333333333334,1599.9108226637677
0.875,1599.9063643188226
0.9166666666666666,1599.9019060235719
0.9583333333333334,1599.8974477780148
1.0,1599.89298958215
1.0416666666666667,1599.8885314359768
1.0833333333333333,1599.8840733394943
1.125,1599.8796152927011
1.1666666666666667,1599.8751572955969
1.2083333333333333,1599.8706993481803
1.25,1599.8662414504502
1.2916666666666667,1599.861783602406
1.3333333333333333,1599.8573258040465
1.375,1599.852868055371
1.4166666666666667,1599.8484103563778
1.4583333333333333,1599.843952707067
1.5,1599.839495107437
1.5416666666666667,1599.8350375574867
1.5833333333333333,1599.8305800572155
1.625,1599.8261226066222
1.6666666666666667,1599.8216652057058
1.7083333333333333,1599.8172078544656
1.75,1599.8127505529005
1.7916666666666667,1599.8082933010094
1.8333333333333333,1599.8038360987914
1.875,1599.7993789462457
1.9166666666666667,1599.7949218433712
1.9583333333333333,1599.7904647901667
2.0,1599.7860077866317
2.0416666666666665,1599.7815508327649
2.0833333333333335,1599.7770939285654
2.125,1599.7726370740322
2.1666666666666665,1599.7681802691645
2.2083333333333335,1599.7637235139612
2.25,1599.7592668084214
2.2916666666666665,1599.754810152544
2.3333333333333335,1599.7503535463281
2.375,1599.7458969897727
2.4166666666666665,1599.7414404828771
2.4583333333333335,1599.73698402564
2.5,1599.7325276180604
2.5416666666666665,1599.7280712601375
2.5833333333333335,1599.7236149518703
2.625,1599.719158693258
2.6666666666666665,1599.7147024842993
2.7083333333333335,1599.7102463249935
2.75,1599.7057902153394
2.7916666666666665,1599.7013341553363
