time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999998122599126e-07,1.8774008729904054e-13,5.251387723716203e-15
19723.5,1e-06,9.999996031629483e-07,3.9683705167380276e-13,3.1391867753492526e-16
29585.25,1e-06,9.999993916503078e-07,6.083496922029262e-13,6.843263592064064e-15
39447.0,1e-06,9.99999179864607e-07,8.201353929791211e-13,4.652890945610781e-15
49308.75,1e-06,9.999989680480427e-07,1.0319519573459917e-12,6.404348957463783e-15
59170.5,1e-06,9.999987562279898e-07,1.2437720101494146e-12,1.2917224980646804e-15
69032.25,1e-06,9.999985444075427e-07,1.4555924572419635e-12,4.292009169577514e-15
78894.0,1e-06,9.99998332587051e-07,1.6674129489000066e-12,2.4928509475963314e-16
88755.75,1e-06,9.999981207665544e-07,1.879233445595174e-12,7.139279544671542e-16
98617.5,1e-06,9.99997908946057e-07,2.0910539428596743e-12,7.772710870192495e-15
108479.25,1e-06,9.999976971255597e-07,2.3028744401885252e-12,8.396448672910093e-15
118341.0,1e-06,9.999974853050623e-07,2.514694937524649e-12,8.292889537627576e-15
128202.75,1e-06,9.99997273484565e-07,2.7265154348615953e-12,8.107097017229923e-15
138064.5,1e-06,9.999970616640677e-07,2.938335932198634e-12,7.912055260490735e-15
147926.25,1e-06,9.999968498435703e-07,3.1501564295356837e-12,7.71592298243617e-15
157788.0,1e-06,9.99996638023073e-07,3.3619769268727345e-12,7.519669535346562e-15
167649.75,1e-06,9.999964262025757e-07,3.5737974242097853e-12,7.323416088256954e-15
177511.5,1e-06,9.999962143820783e-07,3.785617921546836e-12,7.127162641167347e-15
187373.25,1e-06,9.99996002561581e-07,3.9974384188838874e-12,6.930868804399392e-15
197235.0,1e-06,9.999957907410837e-07,4.209258916220938e-12,6.734655746988132e-15
207096.75,1e-06,9.999955789205863e-07,4.421079413557988e-12,6.538442689576872e-15
216958.5,1e-06,9.99995367100089e-07,4.632899910895039e-12,6.3422296321656115e-15
226820.25,1e-06,9.999951552795917e-07,4.844720408232089e-12,6.146016574754351e-15
236682.0,1e-06,9.999949434590943e-07,5.0565409055691396e-12,5.949803517343091e-15
246543.75,1e-06,9.99994731638597e-07,5.26836140290619e-12,5.753590459931831e-15
256405.5,1e-06,9.999945198180997e-07,5.4801819002432404e-12,5.557377402520571e-15
266267.25,1e-06,9.999943079976023e-07,5.692002397580291e-12,5.361164345109311e-15
276129.0,1e-06,9.99994096177105e-07,5.903822894917341e-12,5.1649512876980504e-15
285990.75,1e-06,9.999938843566077e-07,6.115643392254392e-12,4.96873823028679e-15
295852.5,1e-06,9.999936725361103e-07,6.327463889591442e-12,4.77252517287553e-15
305714.25,1e-06,9.99993460715613e-07,6.539284386928493e-12,4.57631211546427e-15
315576.0,1e-06,9.999932488951156e-07,6.751104884265543e-12,4.38009905805301e-15
