time,mass_initial,mass_remaining,mass_lost,mass_diff,error_percent,tolerance_percent,mass_loss_rp_mars,mass_loss_hydro_drag,mass_loss_surface_solid_marsRP
23.6682,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24.654374999999998,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25.640549999999998,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26.626724999999997,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27.612899999999996,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
28.599074999999996,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
29.58525,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
30.571424999999998,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
31.557599999999997,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
32.543775,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33.52995,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34.516125,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35.5023,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36.488475,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
37.47465,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
38.460825,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
39.447,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
40.433175,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
41.41935,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
42.405525,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
43.3917,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
44.377874999999996,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
45.36405,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
46.350225,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
47.3364,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
48.322575,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
49.308749999999996,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
50.294925,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
51.281099999999995,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
52.267275,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
53.25345,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
54.239625,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
55.2258,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
56.211974999999995,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
57.19815,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
58.184325,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
59.1705,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
60.156675,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
61.142849999999996,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
62.129025,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
63.115199999999994,1e-08,1e-08,0.0,0.0,0.0,0.5,0.0,0.0,0.0
