time,mass_initial,mass_remaining,mass_lost,mass_diff,error_percent,tolerance_percent,mass_loss_rp_mars,mass_loss_hydro_drag,mass_loss_surface_solid_marsRP
11499589.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11512212.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11524835.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11537458.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11550081.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11562704.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11575327.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11587950.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11600573.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11613196.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11625819.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11638442.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11651065.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11663688.959999999,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11676312.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11688935.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11701558.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11714181.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11726804.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11739427.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11752050.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11764673.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11777296.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11789919.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11802542.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11815165.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11827788.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11840411.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11853034.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11865657.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11878280.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11890903.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11903526.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11916149.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11928772.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11941395.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11954018.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11966641.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11979264.959999999,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11991888.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12004511.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12017134.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12029757.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12042380.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12055003.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12067626.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12080249.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12092872.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12105495.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12118118.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12130741.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12143364.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12155987.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12168610.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12181233.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12193856.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12206479.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12219102.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12231725.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12244348.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12256971.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12269594.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12282217.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12294840.959999999,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12307464.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12320087.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12332710.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12345333.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12357956.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12370579.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12383202.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12395825.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12408448.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12421071.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12433694.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12446317.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12458940.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12471563.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12484186.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12496809.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12509432.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12522055.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12534678.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12547301.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12559924.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12572547.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12585170.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12597793.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12610416.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12623040.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12635663.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12648286.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12660909.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12673532.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12686155.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12698778.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12711401.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12724024.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12736647.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12749270.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12761893.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12774516.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12787139.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12799762.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12812385.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12825008.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12837631.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12850254.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12862877.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12875500.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12888123.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12900746.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12913369.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12925992.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12938616.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12951239.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12963862.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12976485.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12989108.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13001731.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13014354.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13026977.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13039600.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13052223.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13064846.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13077469.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13090092.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13102715.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13115338.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13127961.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13140584.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13153207.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13165830.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13178453.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13191076.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13203699.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13216322.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13228945.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13241568.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13254192.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13266815.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13279438.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13292061.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13304684.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13317307.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13329930.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13342553.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13355176.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13367799.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13380422.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13393045.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13405668.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13418291.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13430914.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13443537.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13456160.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13468783.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13481406.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13494029.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13506652.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13519275.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13531898.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13544521.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13557144.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13569768.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13582391.040000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13595014.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13607637.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13620260.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13632883.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13645506.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13658129.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13670752.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13683375.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13695998.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13708621.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13721244.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13733867.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13746490.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13759113.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13771736.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13784359.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13796982.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13809605.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13822228.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13834851.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13847474.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13860097.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13872720.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13885344.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13897967.040000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13910590.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13923213.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13935836.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13948459.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13961082.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13973705.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13986328.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13998951.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14011574.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14024197.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14036820.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14049443.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14062066.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14074689.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14087312.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14099935.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14112558.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14125181.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14137804.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14150427.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14163050.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14175673.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14188296.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14200920.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14213543.040000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14226166.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14238789.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14251412.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14264035.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14276658.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14289281.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14301904.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14314527.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14327150.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14339773.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14352396.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14365019.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14377642.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14390265.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14402888.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14415511.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14428134.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14440757.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14453380.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14466003.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14478626.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14491249.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14503872.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14516496.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14529119.040000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14541742.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14554365.120000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14566988.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14579611.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14592234.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14604857.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14617480.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14630103.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14642726.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14655349.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14667972.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14680595.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14693218.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14705841.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14718464.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14731087.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14743710.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14756333.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14768956.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14781579.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14794202.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14806825.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14819448.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14832072.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14844695.040000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14857318.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14869941.120000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14882564.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14895187.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14907810.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14920433.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14933056.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14945679.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14958302.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14970925.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14983548.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14996171.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15008794.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15021417.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15034040.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15046663.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15059286.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15071909.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15084532.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15097155.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15109778.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15122401.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15135024.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15147648.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15160271.040000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15172894.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15185517.120000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15198140.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15210763.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15223386.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15236009.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15248632.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15261255.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15273878.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15286501.44,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15299124.48,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15311747.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15324370.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15336993.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15349616.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15362239.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15374862.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15387485.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15400108.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15412731.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15425354.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15437977.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15450600.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15463224.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
