time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999998641737287e-07,1.358262712879659e-13,4.9656837608617745e-16
19723.5,1e-06,9.999997160425043e-07,2.839574955950684e-13,5.129716342049811e-15
29585.25,1e-06,9.99999566800751e-07,4.331992491006459e-13,7.56375991797245e-15
39447.0,1e-06,9.999994174588058e-07,5.825411941757957e-13,5.646224597465079e-15
49308.75,1e-06,9.999992681078216e-07,7.318921782210462e-13,1.047090294250658e-14
59170.5,1e-06,9.999991187560222e-07,8.812439777316388e-13,6.9749945279938346e-15
69032.25,1e-06,9.999989694041492e-07,1.030595850810741e-12,5.361043176074269e-15
78894.0,1e-06,9.999988200522695e-07,1.1799477305269435e-12,3.780776815896364e-15
88755.75,1e-06,9.99998670700389e-07,1.3292996108419227e-12,1.449302828136733e-15
98617.5,1e-06,9.999985213485087e-07,1.4786514912109217e-12,1.277404357090557e-15
108479.25,1e-06,9.999983719966284e-07,1.6280033715847939e-12,6.18184221944842e-16
118341.0,1e-06,9.99998222644748e-07,1.7773552519591057e-12,8.500007808192611e-17
128202.75,1e-06,9.999980732928676e-07,1.9267071323334573e-12,7.921627614259049e-16
138064.5,1e-06,9.999979239409873e-07,2.0760590127078123e-12,1.4996687570358358e-15
147926.25,1e-06,9.99997774589107e-07,2.2254108930821678e-12,2.207215142324114e-15
157788.0,1e-06,9.999976252372265e-07,2.3747627734565232e-12,2.9147615276123923e-15
167649.75,1e-06,9.999974758853462e-07,2.5241146538308787e-12,3.6223079129006706e-15
177511.5,1e-06,9.999973265334658e-07,2.673466534205234e-12,4.329854298188949e-15
187373.25,1e-06,9.999971771815854e-07,2.8228184145795896e-12,5.037400683477227e-15
197235.0,1e-06,9.99997027829705e-07,2.972170294953945e-12,5.744947068765505e-15
207096.75,1e-06,9.999968784778247e-07,3.1215221753283005e-12,6.452493454053784e-15
216958.5,1e-06,9.999967291259443e-07,3.270874055702656e-12,7.160039839342062e-15
226820.25,1e-06,9.99996579774064e-07,3.4202259360770114e-12,7.86758622463034e-15
236682.0,1e-06,9.999964304221836e-07,3.569577816451367e-12,8.575132609918618e-15
246543.75,1e-06,9.999962810703032e-07,3.718929696825722e-12,9.282678995206897e-15
256405.5,1e-06,9.999961317184229e-07,3.868281577200078e-12,9.990225380495175e-15
266267.25,1e-06,9.999959823665423e-07,4.017633457574434e-12,1.047797113621736e-14
276129.0,1e-06,9.99995833014662e-07,4.1669853379487894e-12,9.770424750929082e-15
285990.75,1e-06,9.999956836627815e-07,4.316337218323145e-12,9.062878365640804e-15
295852.5,1e-06,9.999955343109012e-07,4.4656890986975e-12,8.355331980352526e-15
305714.25,1e-06,9.999953849590208e-07,4.615040979071856e-12,7.647785595064248e-15
315576.0,1e-06,9.999952356071404e-07,4.764392859446211e-12,6.940239209775969e-15
