time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999899587416e-07,1.0041258406009296e-13,8.972488789854408e-15
19723.5,1e-06,9.999997915795058e-07,2.0842049409474556e-13,7.281153338576282e-15
29585.25,1e-06,9.999996829970764e-07,3.170029234959164e-13,2.35462737087223e-15
39447.0,1e-06,9.999995743711896e-07,4.256288102157775e-13,1.044660855098067e-14
49308.75,1e-06,9.99999465742016e-07,5.342579840981911e-13,6.581477891855937e-15
59170.5,1e-06,9.999993571125934e-07,6.428874066254352e-13,6.4997897673984905e-15
69032.25,1e-06,9.99999248483152e-07,7.515168479604661e-13,2.5484675346805853e-15
78894.0,1e-06,9.999991398537092e-07,8.601462907181399e-13,7.369318957698679e-15
88755.75,1e-06,9.999990312242663e-07,9.687757335834242e-13,6.526063253163419e-15
98617.5,1e-06,9.999989225948234e-07,1.0774051764568484e-12,4.868814166055531e-15
108479.25,1e-06,9.999988139653806e-07,1.186034619330888e-12,3.150031403985507e-15
118341.0,1e-06,9.999987053359377e-07,1.2946640622049744e-12,1.4265634392271942e-15
128202.75,1e-06,9.999985967064949e-07,1.4032935050790642e-12,2.9724783779707066e-16
138064.5,1e-06,9.99998488077052e-07,1.5119229479531545e-12,2.021099504499683e-15
147926.25,1e-06,9.999983794476092e-07,1.6205523908272445e-12,3.744930976363121e-15
157788.0,1e-06,9.999982708181663e-07,1.7291818337013346e-12,5.46876244822656e-15
167649.75,1e-06,9.999981621887235e-07,1.8378112765754246e-12,7.192593920089998e-15
177511.5,1e-06,9.999980535592806e-07,1.946440719449515e-12,8.916465781631784e-15
187373.25,1e-06,9.999979449298375e-07,2.055070162323605e-12,1.0535526427862286e-14
197235.0,1e-06,9.999978363003947e-07,2.163699605197695e-12,8.811694955998847e-15
207096.75,1e-06,9.999977276709518e-07,2.272329048071785e-12,7.0878634841354086e-15
216958.5,1e-06,9.99997619041509e-07,2.3809584909458752e-12,5.36403201227197e-15
226820.25,1e-06,9.99997510412066e-07,2.4895879338199657e-12,3.640160150730184e-15
236682.0,1e-06,9.999974017826232e-07,2.5982173766940557e-12,1.9163286788667457e-15
246543.75,1e-06,9.999972931531804e-07,2.7068468195681457e-12,1.9249720700330712e-16
256405.5,1e-06,9.999971845237375e-07,2.8154762624422358e-12,1.5313342648601314e-15
266267.25,1e-06,9.999970758942947e-07,2.924105705316326e-12,3.25516573672357e-15
276129.0,1e-06,9.999969672648518e-07,3.0327351481904163e-12,4.979037598265356e-15
285990.75,1e-06,9.99996858635409e-07,3.1413645910645063e-12,6.702869070128794e-15
295852.5,1e-06,9.99996750005966e-07,3.2499940339385964e-12,8.426700541992233e-15
305714.25,1e-06,9.999966413765232e-07,3.358623476812687e-12,1.0150572403534019e-14
315576.0,1e-06,9.999965327470802e-07,3.467252919686777e-12,9.301419805960051e-15
