time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999899587416e-07,1.0041258406009296e-13,8.972488789854408e-15
19723.5,1e-06,9.999997915795058e-07,2.0842049409820542e-13,6.9351677807884845e-15
29585.25,1e-06,9.999996829970764e-07,3.170029235033793e-13,1.608337186629289e-15
39447.0,1e-06,9.999995743711896e-07,4.2562881022730597e-13,9.293760913203441e-15
49308.75,1e-06,9.99999465742016e-07,5.342579841137915e-13,8.141519120601423e-15
59170.5,1e-06,9.999993571125934e-07,6.428874066451082e-13,8.467090220339549e-15
69032.25,1e-06,9.99999248483152e-07,7.515168479842116e-13,4.9230272118172156e-15
78894.0,1e-06,9.999991398537092e-07,8.60146290745958e-13,4.587510153786063e-15
88755.75,1e-06,9.999990312242663e-07,9.687757336153149e-13,3.3369952250552318e-15
98617.5,1e-06,9.999989225948234e-07,1.0774051764928116e-12,1.272497011171358e-15
108479.25,1e-06,9.999988139653806e-07,1.1860346193709238e-12,8.535550725138249e-16
118341.0,1e-06,9.999987053359377e-07,1.2946640622490827e-12,2.984272164048123e-15
128202.75,1e-06,9.999985967064949e-07,1.403293505127245e-12,5.115332567848373e-15
138064.5,1e-06,9.99998488077052e-07,1.5119229480054078e-12,7.24643336132697e-15
147926.25,1e-06,9.999983794476092e-07,1.6205523908835705e-12,9.377534154805568e-15
157788.0,1e-06,9.99998270818166e-07,1.7291818337617333e-12,9.667188733073343e-15
167649.75,1e-06,9.999981621887232e-07,1.837811276639896e-12,7.53610813443392e-15
177511.5,1e-06,9.999980535592804e-07,1.9464407195180583e-12,5.4050275357944956e-15
187373.25,1e-06,9.999979449298375e-07,2.055070162396221e-12,3.2739469371550718e-15
197235.0,1e-06,9.999978363003947e-07,2.1636996052743834e-12,1.142866338515648e-15
207096.75,1e-06,9.999977276709518e-07,2.272329048152546e-12,9.882142601237758e-16
216958.5,1e-06,9.99997619041509e-07,2.3809584910307085e-12,3.1192948587631996e-15
226820.25,1e-06,9.99997510412066e-07,2.489587933908871e-12,5.250375457402623e-15
236682.0,1e-06,9.999974017826232e-07,2.5982173767870336e-12,7.381456056042047e-15
246543.75,1e-06,9.999972931531804e-07,2.706846819665196e-12,9.512536654681471e-15
256405.5,1e-06,9.999971845237373e-07,2.8154762625433586e-12,9.532206428036614e-15
266267.25,1e-06,9.999970758942945e-07,2.9241057054215208e-12,7.401166219075537e-15
276129.0,1e-06,9.999969672648516e-07,3.0327351482996833e-12,5.2700856204361135e-15
285990.75,1e-06,9.999968586354087e-07,3.141364591177846e-12,3.1390050217966897e-15
295852.5,1e-06,9.999967500059659e-07,3.2499940340560084e-12,1.0079244231572659e-15
305714.25,1e-06,9.99996641376523e-07,3.358623476934171e-12,1.1231561754821579e-15
315576.0,1e-06,9.999965327470802e-07,3.4672529198123334e-12,3.2542367741215817e-15
