time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999997954471747e-07,2.045528253227564e-13,5.939269384359132e-15
19723.5,1e-06,9.999995661302884e-07,4.338697116901012e-13,8.844087478033394e-15
29585.25,1e-06,9.99999333833474e-07,6.661665259563614e-13,3.93939718018586e-15
39447.0,1e-06,9.99999101178339e-07,8.988216610279155e-13,2.4447468406846783e-15
49308.75,1e-06,9.999988684801214e-07,1.1315198785194648e-12,4.4582126959767185e-16
59170.5,1e-06,9.999986357767241e-07,1.3642232759370824e-12,9.230657089495554e-15
69032.25,1e-06,9.999984030727038e-07,1.5969272961516543e-12,1.56235353783087e-15
78894.0,1e-06,9.999981703686087e-07,1.829631391246829e-12,6.391666598462726e-16
88755.75,1e-06,9.999979376645045e-07,2.062335495345106e-12,7.409526882493432e-15
98617.5,1e-06,9.999977049603995e-07,2.2950396005258506e-12,8.085286590922372e-15
108479.25,1e-06,9.99997472256294e-07,2.5277437058367435e-12,5.756740854842922e-15
118341.0,1e-06,9.999972395521888e-07,2.7604478111632846e-12,3.141872688959349e-15
128202.75,1e-06,9.999970068480834e-07,2.993151916491707e-12,8.947202326854092e-15
138064.5,1e-06,9.999967741439781e-07,3.225856021820356e-12,1.6220494824282027e-16
147926.25,1e-06,9.99996541439873e-07,3.4585601271490316e-12,9.274277942110655e-15
157788.0,1e-06,9.999963087357674e-07,3.6912642324777105e-12,2.78914962795224e-15
167649.75,1e-06,9.999960760316622e-07,3.92396833780639e-12,6.323327262699068e-15
177511.5,1e-06,9.999958433275568e-07,4.156672443135069e-12,5.7401003073638275e-15
187373.25,1e-06,9.999956106234515e-07,4.389376548463749e-12,3.3723765832874804e-15
197235.0,1e-06,9.99995377919346e-07,4.622080653792428e-12,8.691050986775415e-15
207096.75,1e-06,9.999951452152408e-07,4.854784759121107e-12,4.214259038758931e-16
216958.5,1e-06,9.999949125111356e-07,5.087488864449787e-12,9.533902794527201e-15
226820.25,1e-06,9.999946798070302e-07,5.320192969778466e-12,2.5295247755356942e-15
236682.0,1e-06,9.99994447102925e-07,5.5528970751071456e-12,6.582952115115614e-15
246543.75,1e-06,9.999942143988195e-07,5.785601180435825e-12,5.480394675590587e-15
256405.5,1e-06,9.999939816947142e-07,6.018305285764504e-12,3.6320014357040264e-15
266267.25,1e-06,9.999937489906088e-07,6.251009391093184e-12,8.431345355002174e-15
276129.0,1e-06,9.999935162865035e-07,6.4837134964218635e-12,6.811315356491337e-16
285990.75,1e-06,9.999932835823983e-07,6.716417601750542e-12,9.793527646943747e-15
295852.5,1e-06,9.999930508782929e-07,6.949121707079222e-12,2.2698191437624536e-15
305714.25,1e-06,9.999928181741876e-07,7.181825812407901e-12,6.84257696753216e-15
315576.0,1e-06,9.999925854700822e-07,7.41452991773658e-12,5.220769823174041e-15
