r_over_Rmars,t_to_Tglass_yr,t_to_Tliquidus_yr
1.0,2.2238193018480494,0.39561943874058864
1.0046822742474917,2.2026009582477757,0.3867214236824093
1.0093645484949834,2.1806981519507187,0.378507871321013
1.0140468227424748,2.159479808350445,0.36960985626283366
1.0187290969899665,2.138945927446954,0.3607118412046543
1.0234113712374582,2.1184120465434635,0.35249828884325807
1.0280936454849499,2.0978781656399725,0.34428473648186175
1.0327759197324415,2.077344284736482,0.33607118412046544
1.037458193979933,2.0574948665297743,0.3278576317590691
1.0421404682274247,2.0383299110198494,0.3196440793976728
1.0468227424749164,2.0184804928131417,0.31143052703627655
1.051505016722408,1.999315537303217,0.30390143737166325
1.0561872909698997,1.9801505817932923,0.29568788501026694
1.0608695652173914,1.9609856262833676,0.28815879534565364
1.0655518394648829,1.942505133470226,0.2806297056810404
1.0702341137123745,1.9240246406570842,0.2731006160164271
1.0749163879598662,1.9062286105407256,0.2655715263518138
1.079598662207358,1.8877481177275839,0.25804243668720056
1.0842809364548496,1.8699520876112252,0.25051334702258726
1.088963210702341,1.8521560574948666,0.243668720054757
1.0936454849498327,1.835044490075291,0.23613963039014374
1.0983277591973244,1.8172484599589322,0.2292950034223135
1.103010033444816,1.8001368925393566,0.22245037645448323
1.1076923076923078,1.783709787816564,0.21560574948665298
1.1123745819397994,1.7665982203969883,0.20876112251882273
1.117056856187291,1.7501711156741957,0.20191649555099248
1.1217391304347826,1.733744010951403,0.19507186858316222
1.1264214046822743,1.7173169062286104,0.18822724161533197
1.131103678929766,1.701574264202601,0.18206707734428473
1.1357859531772574,1.6858316221765914,0.17522245037645448
1.140468227424749,1.6700889801505818,0.16906228610540724
1.1451505016722408,1.6543463381245722,0.162217659137577
1.1498327759197324,1.6386036960985626,0.15605749486652978
1.154515050167224,1.623545516769336,0.14989733059548255
1.1591973244147158,1.6084873374401094,0.1437371663244353
1.1638795986622075,1.593429158110883,0.1375770020533881
1.168561872909699,1.5783709787816564,0.13141683778234087
1.1732441471571906,1.5639972621492129,0.12525667351129363
1.1779264214046823,1.5496235455167693,0.11978097193702943
1.182608695652174,1.5352498288843257,0.1136208076659822
1.1872909698996654,1.5208761122518824,0.108145106091718
