time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999997662613221e-07,2.337386777896847e-13,5.415195637318432e-15
19723.5,1e-06,9.999995013577397e-07,4.986422603549826e-13,5.139990466479409e-15
29585.25,1e-06,9.999992323263952e-07,7.676736047735592e-13,7.120397370044171e-16
39447.0,1e-06,9.99998962748815e-07,1.0372511848640197e-12,5.9573361923548655e-15
49308.75,1e-06,9.999986930989588e-07,1.3069010410573442e-12,6.000209835920541e-15
59170.5,1e-06,9.999984234395394e-07,1.576560460438373e-12,8.64591552122229e-15
69032.25,1e-06,9.999981537788548e-07,1.846221145166706e-12,2.107694974876328e-15
78894.0,1e-06,9.999978841180026e-07,2.1158819973186448e-12,3.2854579954840568e-15
88755.75,1e-06,9.999976144571284e-07,2.3855428716231284e-12,8.505621973482888e-15
98617.5,1e-06,9.99997344796251e-07,2.6552037488587117e-12,4.2306976378462886e-15
108479.25,1e-06,9.999970751353735e-07,2.924864626482121e-12,6.397725050214823e-16
118341.0,1e-06,9.999968054744957e-07,3.1945255041568455e-12,1.0534072399441782e-14
128202.75,1e-06,9.999965358136181e-07,3.46418638183836e-12,1.4689726014918758e-16
138064.5,1e-06,9.999962661527403e-07,3.733847259520773e-12,1.0258089727294573e-14
147926.25,1e-06,9.999959964918628e-07,4.003508137203304e-12,5.245811423749377e-16
157788.0,1e-06,9.99995726830985e-07,4.273169014885851e-12,9.867036861535862e-15
167649.75,1e-06,9.999954571701074e-07,4.5428298925684e-12,9.174111539809312e-16
177511.5,1e-06,9.999951875092296e-07,4.81249077025095e-12,9.47388373250309e-15
187373.25,1e-06,9.99994917848352e-07,5.082151647933499e-12,1.3105642830137032e-15
197235.0,1e-06,9.999946481874742e-07,5.351812525616049e-12,9.080730603470318e-15
207096.75,1e-06,9.999943785265967e-07,5.621473403298598e-12,1.7037174120464753e-15
216958.5,1e-06,9.999941088657189e-07,5.891134280981148e-12,8.687577474437546e-15
226820.25,1e-06,9.999938392048413e-07,6.160795158663697e-12,2.0968705410792473e-15
236682.0,1e-06,9.999935695439635e-07,6.430456036346247e-12,8.294424345404774e-15
246543.75,1e-06,9.99993299883086e-07,6.700116914028796e-12,2.4900236701120193e-15
256405.5,1e-06,9.999930302222082e-07,6.969777791711346e-12,7.901271216372002e-15
266267.25,1e-06,9.999927605613306e-07,7.2394386693938954e-12,2.8831767991447914e-15
276129.0,1e-06,9.999924909004528e-07,7.509099547076445e-12,7.50811808733923e-15
285990.75,1e-06,9.999922212395752e-07,7.778760424758995e-12,3.276410707534258e-15
295852.5,1e-06,9.999919515786974e-07,8.048421302441544e-12,7.115045737663152e-15
305714.25,1e-06,9.999916819178199e-07,8.318082180124094e-12,3.6694830572103355e-15
315576.0,1e-06,9.99991412256942e-07,8.587743057806642e-12,6.721973387987075e-15
