time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999783513364e-07,2.1648663526651078e-14,7.87309058048261e-16
19723.5,1e-06,9.999999561775087e-07,4.382249126548505e-14,1.1016852749082145e-15
29585.25,1e-06,9.999999339909413e-07,6.600905870280471e-14,8.129394644032538e-15
39447.0,1e-06,9.999999118040648e-07,8.819593518615926e-14,5.261389217816957e-15
49308.75,1e-06,9.999998896171807e-07,1.1038281916650848e-13,1.0236801842450641e-14
59170.5,1e-06,9.999998674302966e-07,1.3256970332872358e-13,7.54840426713578e-15
69032.25,1e-06,9.999998452434124e-07,1.5475658749535048e-13,4.418827710878292e-15
78894.0,1e-06,9.999998230565283e-07,1.769434716620844e-13,1.2785478898587653e-15
88755.75,1e-06,9.999998008696441e-07,1.991303558288209e-13,1.8619894153602257e-15
98617.5,1e-06,9.9999977868276e-07,2.2131723999555752e-13,5.0025368179988035e-15
108479.25,1e-06,9.999997564958759e-07,2.435041241622941e-13,8.143084220637381e-15
118341.0,1e-06,9.999997343089915e-07,2.656910083290307e-13,9.892194582436446e-15
128202.75,1e-06,9.999997121221074e-07,2.878778924957673e-13,6.751649704152765e-15
138064.5,1e-06,9.999996899352233e-07,3.100647766625038e-13,3.611109874578877e-15
147926.25,1e-06,9.999996677483391e-07,3.322516608292404e-13,4.705649962951962e-16
157788.0,1e-06,9.99999645561455e-07,3.5443854499597697e-13,2.669979881988485e-15
167649.75,1e-06,9.999996233745709e-07,3.7662542916271355e-13,5.810524760272166e-15
177511.5,1e-06,9.999996011876867e-07,3.988123133294501e-13,8.951069638555847e-15
187373.25,1e-06,9.999995790008024e-07,4.2099919749618665e-13,9.084214213227774e-15
197235.0,1e-06,9.999995568139182e-07,4.4318608166292323e-13,5.9436693349440926e-15
207096.75,1e-06,9.99999534627034e-07,4.653729658296598e-13,2.8031244566604115e-15
216958.5,1e-06,9.9999951244015e-07,4.875598499963963e-13,3.3741537291347623e-16
226820.25,1e-06,9.999994902532658e-07,5.09746734163133e-13,3.4779652999069507e-15
236682.0,1e-06,9.999994680663817e-07,5.319336183298696e-13,6.618515226900425e-15
246543.75,1e-06,9.999994458794976e-07,5.541205024966061e-13,9.759055056474313e-15
256405.5,1e-06,9.999994236926132e-07,5.763073866633428e-13,8.276218697889721e-15
266267.25,1e-06,9.99999401505729e-07,5.984942708300794e-13,5.1356687708962465e-15
276129.0,1e-06,9.99999379318845e-07,6.20681154996816e-13,1.995118843902772e-15
285990.75,1e-06,9.999993571319608e-07,6.428680391635526e-13,1.1454310830907026e-15
295852.5,1e-06,9.999993349450767e-07,6.650549233302893e-13,4.285981010084177e-15
305714.25,1e-06,9.999993127581925e-07,6.872418074970259e-13,7.426530937077652e-15
315576.0,1e-06,9.999992905713084e-07,7.094286916637624e-13,1.056707076665154e-14
