time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.99999986048583e-07,1.395141690804307e-14,8.574441409993464e-15
19723.5,1e-06,9.99999971865218e-07,2.8134781943946983e-14,5.398592324074065e-15
29585.25,1e-06,9.99999957678e-07,4.232199992701822e-14,1.199347517152024e-15
39447.0,1e-06,9.99999943490718e-07,5.650928191143158e-14,2.7618266416390052e-15
49308.75,1e-06,9.99999929303435e-07,7.069656495897161e-14,3.890757910036105e-15
59170.5,1e-06,9.99999915116152e-07,8.488384802417123e-14,3.2537293787873435e-15
69032.25,1e-06,9.999999009288688e-07,9.90711310896642e-14,2.5873665814613955e-15
78894.0,1e-06,9.999998867415858e-07,1.1325841415516203e-13,1.920516583640383e-15
88755.75,1e-06,9.999998725543027e-07,1.2744569722065996e-13,1.253657750577232e-15
98617.5,1e-06,9.999998583670197e-07,1.4163298028615786e-13,5.868014418689777e-16
108479.25,1e-06,9.999998441797366e-07,1.5582026335165578e-13,8.005739119417334e-17
118341.0,1e-06,9.999998299924535e-07,1.7000754641715369e-13,7.469136999024276e-16
128202.75,1e-06,9.999998158051705e-07,1.8419482948265159e-13,1.413770008610682e-15
138064.5,1e-06,9.999998016178874e-07,1.983821125481495e-13,2.080628841673833e-15
147926.25,1e-06,9.999997874306044e-07,2.125693956136474e-13,2.7474851503820872e-15
157788.0,1e-06,9.999997732433213e-07,2.2675667867914534e-13,3.4143439834452382e-15
167649.75,1e-06,9.999997590560383e-07,2.4094396174464324e-13,4.0812002921534925e-15
177511.5,1e-06,9.999997448687552e-07,2.5513124481014116e-13,4.7480591252166435e-15
187373.25,1e-06,9.999997306814721e-07,2.693185278756391e-13,5.4149179582797945e-15
197235.0,1e-06,9.99999716494189e-07,2.8350581094113707e-13,6.081781840052739e-15
207096.75,1e-06,9.99999702306906e-07,2.97693094006635e-13,6.74864067311589e-15
216958.5,1e-06,9.99999688119623e-07,3.118803770721329e-13,7.415499506179041e-15
226820.25,1e-06,9.9999967393234e-07,3.2606766013763084e-13,8.082358339242192e-15
236682.0,1e-06,9.999996597450568e-07,3.4025494320312877e-13,8.749217172305343e-15
246543.75,1e-06,9.999996455577738e-07,3.544422262686267e-13,9.416076005368494e-15
256405.5,1e-06,9.999996313704907e-07,3.6862950933412467e-13,1.0082939887141438e-14
266267.25,1e-06,9.999996171832075e-07,3.828167923996226e-13,1.0426024961152919e-14
276129.0,1e-06,9.999996029959244e-07,3.970040754651205e-13,9.759166128089768e-15
285990.75,1e-06,9.999995888086413e-07,4.1119135853061845e-13,9.092307295026617e-15
295852.5,1e-06,9.999995746213583e-07,4.2537864159611637e-13,8.425448461963466e-15
305714.25,1e-06,9.999995604340752e-07,4.395659246616143e-13,7.758589628900315e-15
315576.0,1e-06,9.999995462467922e-07,4.5375320772711223e-13,7.091730795837164e-15
