time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999824021764e-07,1.7597823427172888e-14,1.0080973730221266e-14
19723.5,1e-06,9.999999644564148e-07,3.554358510047308e-14,8.576426341803181e-16
29585.25,1e-06,9.999999465037809e-07,5.3496219120892976e-14,2.8959045965339893e-15
39447.0,1e-06,9.999999285510111e-07,7.144898887864344e-14,6.679528884753839e-15
49308.75,1e-06,9.999999105982387e-07,8.940176131737251e-14,3.2753050400895003e-15
59170.5,1e-06,9.999998926454662e-07,1.073545338090542e-13,5.1663434694235845e-15
69032.25,1e-06,9.999998746926937e-07,1.2530730630178175e-13,7.161968446483146e-15
78894.0,1e-06,9.999998567399213e-07,1.4326007879452996e-13,9.159659608025663e-15
88755.75,1e-06,9.999998387871486e-07,1.6121285128727858e-13,1.0018432522110982e-14
98617.5,1e-06,9.99999820834376e-07,1.7916562378002722e-13,8.020698446535221e-15
108479.25,1e-06,9.999998028816036e-07,1.9711839627277584e-13,6.022966895314357e-15
118341.0,1e-06,9.999997849288311e-07,2.1507116876552448e-13,4.025232819738596e-15
128202.75,1e-06,9.999997669760587e-07,2.330239412582731e-13,2.0275012685177324e-15
138064.5,1e-06,9.999997490232862e-07,2.5097671375102175e-13,2.976719294197175e-17
147926.25,1e-06,9.999997310705137e-07,2.689294862437704e-13,1.967966882633789e-15
157788.0,1e-06,9.999997131177413e-07,2.8688225873651903e-13,3.9657009582095496e-15
167649.75,1e-06,9.999996951649688e-07,3.048350312292677e-13,5.96343503378531e-15
177511.5,1e-06,9.999996772121963e-07,3.227878037220163e-13,7.961169109361071e-15
187373.25,1e-06,9.999996592594238e-07,3.4074057621476496e-13,9.958903184936832e-15
197235.0,1e-06,9.999996413066512e-07,3.586933487075136e-13,9.219186420844916e-15
207096.75,1e-06,9.999996233538787e-07,3.7664612120026225e-13,7.221452345269156e-15
216958.5,1e-06,9.999996054011062e-07,3.9459889369301084e-13,5.223723318403188e-15
226820.25,1e-06,9.999995874483337e-07,4.125516661857595e-13,3.2259892428274277e-15
236682.0,1e-06,9.999995694955613e-07,4.3050443867850813e-13,1.228255167251667e-15
246543.75,1e-06,9.999995515427888e-07,4.4845721117125677e-13,7.694789083240936e-16
256405.5,1e-06,9.999995335900163e-07,4.664099836640054e-13,2.767207935190061e-15
266267.25,1e-06,9.999995156372438e-07,4.84362756156754e-13,4.7649420107658215e-15
276129.0,1e-06,9.999994976844714e-07,5.023155286495027e-13,6.762676086341582e-15
285990.75,1e-06,9.99999479731699e-07,5.202683011422514e-13,8.76042025933693e-15
295852.5,1e-06,9.999994617789262e-07,5.382210736349999e-13,1.0417679443864405e-14
305714.25,1e-06,9.999994438261537e-07,5.561738461277486e-13,8.419945368288644e-15
315576.0,1e-06,9.999994258733813e-07,5.741266186204971e-13,6.4222213901324705e-15
