time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999170831187e-07,8.291688132527576e-14,4.967049436860893e-15
19723.5,1e-06,9.999998287186543e-07,1.712813457399998e-13,5.577342525398628e-15
29585.25,1e-06,9.999997399962873e-07,2.600037126702953e-13,2.877204175459182e-15
39447.0,1e-06,9.999996512504063e-07,3.48749593553152e-13,1.0380036263644707e-14
49308.75,1e-06,9.999995625029807e-07,4.374970192867457e-13,4.978492337607667e-15
59170.5,1e-06,9.999994737554535e-07,5.262445465159851e-13,5.506223874893695e-15
69032.25,1e-06,9.999993850079195e-07,6.149920804134198e-13,4.772878582561069e-15
78894.0,1e-06,9.999992962603853e-07,7.037396147489503e-13,7.581778763225147e-15
88755.75,1e-06,9.999992075128509e-07,7.924871491132634e-13,1.6388717834598597e-15
98617.5,1e-06,9.999991187653164e-07,8.812346834794674e-13,4.1149408197028815e-15
108479.25,1e-06,9.99999030017782e-07,9.699822178457956e-13,9.856333596773823e-15
118341.0,1e-06,9.999989412702478e-07,1.0587297522121323e-12,5.5789454907580374e-15
128202.75,1e-06,9.999988525227134e-07,1.1474772865784692e-12,1.6157890822843688e-16
138064.5,1e-06,9.99998763775179e-07,1.2362248209448061e-12,5.902103307214911e-15
147926.25,1e-06,9.999986750276447e-07,1.3249723553111432e-12,9.533216169995297e-15
157788.0,1e-06,9.999985862801103e-07,1.4137198896774802e-12,3.792691771008822e-15
167649.75,1e-06,9.999984975325759e-07,1.5024674240438173e-12,1.9478124331384783e-15
177511.5,1e-06,9.999984087850415e-07,1.5912149584101542e-12,7.688336832124953e-15
187373.25,1e-06,9.999983200375073e-07,1.679962492776491e-12,7.746962450246082e-15
197235.0,1e-06,9.999982312899728e-07,1.7687100271428282e-12,2.006458246098781e-15
207096.75,1e-06,9.999981425424384e-07,1.857457561509165e-12,3.7340661528876934e-15
216958.5,1e-06,9.99998053794904e-07,1.9462050958755022e-12,9.474570357034994e-15
226820.25,1e-06,9.999979650473698e-07,2.034952630241839e-12,5.9607087304968664e-15
236682.0,1e-06,9.999978762998353e-07,2.123700164608176e-12,2.2020452634956577e-16
246543.75,1e-06,9.99997787552301e-07,2.212447698974513e-12,5.520299677797735e-15
256405.5,1e-06,9.999976988047667e-07,2.3011952333408503e-12,9.915019799412473e-15
266267.25,1e-06,9.999976100572323e-07,2.389942767707187e-12,4.174475205586825e-15
276129.0,1e-06,9.999975213096979e-07,2.478690302073524e-12,1.5660289985604757e-15
285990.75,1e-06,9.999974325621634e-07,2.567437836439861e-12,7.306533202707776e-15
295852.5,1e-06,9.999973438146292e-07,2.656185370806198e-12,8.128745884824084e-15
305714.25,1e-06,9.999972550670948e-07,2.744932905172535e-12,2.3882416806767835e-15
315576.0,1e-06,9.999971663195604e-07,2.833680439538872e-12,3.352262523470517e-15
