time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999998338127227e-07,1.6618727723766186e-13,1.979942422263768e-15
19723.5,1e-06,9.999996503256341e-07,3.4967436579445556e-13,1.134243142188496e-15
29585.25,1e-06,9.99999465047079e-07,5.349529209138191e-13,7.694546745170852e-15
39447.0,1e-06,9.99999279583111e-07,7.204168888605797e-13,7.444827461368986e-15
49308.75,1e-06,9.999990940999544e-07,9.059000455441991e-13,1.947943699593107e-15
59170.5,1e-06,9.999989086148119e-07,1.0913851880962247e-12,3.515073316888547e-15
69032.25,1e-06,9.999987231294638e-07,1.2768705361683413e-12,7.375963059786812e-16
78894.0,1e-06,9.999985376440945e-07,1.4623559055099968e-12,4.381250163885908e-15
88755.75,1e-06,9.999983521587229e-07,1.6478412770528643e-12,3.3127614180468423e-15
98617.5,1e-06,9.99998166673351e-07,1.833326648823538e-12,9.401990105044868e-15
108479.25,1e-06,9.999979811879794e-07,2.0188120206177877e-12,8.042231193804134e-15
118341.0,1e-06,9.999977957026076e-07,2.204297392414477e-12,4.554582468513414e-15
128202.75,1e-06,9.999976102172358e-07,2.3897827642114192e-12,1.092217681868114e-15
138064.5,1e-06,9.99997424731864e-07,2.5752681360083873e-12,2.367562165362958e-15
147926.25,1e-06,9.99997239246492e-07,2.7607535078053586e-12,5.827018895167251e-15
157788.0,1e-06,9.999970537611203e-07,2.9462388796023295e-12,9.286516014649892e-15
167649.75,1e-06,9.999968682757486e-07,3.1317242513993003e-12,8.429810547224976e-15
177511.5,1e-06,9.999966827903768e-07,3.3172096231962716e-12,4.970353817420683e-15
187373.25,1e-06,9.99996497305005e-07,3.502694994993243e-12,1.5108970876163896e-15
197235.0,1e-06,9.999963118196331e-07,3.688180366790214e-12,1.9485596421879037e-15
207096.75,1e-06,9.999961263342613e-07,3.873665738587185e-12,5.4080971513488916e-15
216958.5,1e-06,9.999959408488895e-07,4.059151110384156e-12,8.867553881153185e-15
226820.25,1e-06,9.999957553635179e-07,4.244636482181127e-12,8.84881307040003e-15
236682.0,1e-06,9.99995569878146e-07,4.430121853978099e-12,5.389437119952432e-15
246543.75,1e-06,9.999953843927742e-07,4.615607225775071e-12,1.9299803901481384e-15
256405.5,1e-06,9.999951989074024e-07,4.801092597572042e-12,1.5294763396561549e-15
266267.25,1e-06,9.999950134220305e-07,4.986577969369013e-12,4.988933069460448e-15
276129.0,1e-06,9.999948279366587e-07,5.1720633411659845e-12,8.448389799264741e-15
285990.75,1e-06,9.99994642451287e-07,5.3575487129629566e-12,9.268057931645168e-15
295852.5,1e-06,9.999944569659153e-07,5.543034084759928e-12,5.808601201840875e-15
305714.25,1e-06,9.999942714805434e-07,5.728519456556899e-12,2.349144472036582e-15
315576.0,1e-06,9.999940859951716e-07,5.914004828353871e-12,1.1102314784110168e-15
