time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999610820814e-07,3.8917918512551855e-14,7.045840548169923e-16
19723.5,1e-06,9.999999207746047e-07,7.922539518987074e-14,3.4570043190221422e-15
29585.25,1e-06,9.999998804176048e-07,1.1958239527526996e-13,8.24172086387132e-15
39447.0,1e-06,9.999998400588398e-07,1.5994116024407149e-13,7.790293002048061e-15
49308.75,1e-06,9.99999799700012e-07,2.0029998810850785e-13,7.682715093769986e-15
59170.5,1e-06,9.999997593411817e-07,2.40658818214373e-13,1.2160423382613974e-15
69032.25,1e-06,9.999997189823515e-07,2.8101764840011663e-13,2.126955802738204e-15
78894.0,1e-06,9.999996786235213e-07,3.2137647858870686e-13,2.7532078629329225e-15
88755.75,1e-06,9.999996382646911e-07,3.6173530877739856e-13,3.369312016442878e-15
98617.5,1e-06,9.99999597905861e-07,4.020941389660939e-13,3.985052662847707e-15
108479.25,1e-06,9.999995575470308e-07,4.4245296915478934e-13,4.60078321183295e-15
118341.0,1e-06,9.999995171882006e-07,4.828117993434847e-13,5.216518809527986e-15
128202.75,1e-06,9.999994768293704e-07,5.231706295321803e-13,5.832239261093642e-15
138064.5,1e-06,9.999994364705402e-07,5.635294597208757e-13,6.447969810078884e-15
147926.25,1e-06,9.9999939611171e-07,6.038882899095712e-13,7.063700359064127e-15
157788.0,1e-06,9.999993557528798e-07,6.442471200982666e-13,7.67943090804937e-15
167649.75,1e-06,9.999993153940496e-07,6.846059502869619e-13,8.295171554454199e-15
177511.5,1e-06,9.999992750352194e-07,7.249647804756574e-13,8.910902103439442e-15
187373.25,1e-06,9.999992346763892e-07,7.653236106643528e-13,9.526632652424684e-15
197235.0,1e-06,9.99999194317559e-07,8.056824408530483e-13,1.0142363201409927e-14
207096.75,1e-06,9.99999153958729e-07,8.460412710417437e-13,1.0417729930962339e-14
216958.5,1e-06,9.999991135998988e-07,8.864001012304391e-13,9.801999381977096e-15
226820.25,1e-06,9.999990732410686e-07,9.267589314191346e-13,9.186268832991854e-15
236682.0,1e-06,9.999990328822384e-07,9.6711776160783e-13,8.570528186587024e-15
246543.75,1e-06,9.999989925234082e-07,1.0074765917965255e-12,7.954807735021369e-15
256405.5,1e-06,9.99998952164578e-07,1.047835421985221e-12,7.339087283455713e-15
266267.25,1e-06,9.999989118057478e-07,1.0881942521739165e-12,6.723366831890057e-15
276129.0,1e-06,9.999988714469177e-07,1.128553082362612e-12,6.107646380324401e-15
285990.75,1e-06,9.999988310880875e-07,1.1689119125513076e-12,5.4919259287587455e-15
295852.5,1e-06,9.999987907292573e-07,1.2092707427400032e-12,4.87620547719309e-15
305714.25,1e-06,9.99998750370427e-07,1.2496295729286987e-12,4.260485025627434e-15
315576.0,1e-06,9.999987100115969e-07,1.2899884031173942e-12,3.644764574061778e-15
