time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999638368007e-07,3.6163199254391176e-14,1.5304494784688355e-15
19723.5,1e-06,9.999999264509543e-07,7.354904574893502e-14,1.0414627498794286e-14
29585.25,1e-06,9.999998890238426e-07,1.109761574540173e-13,7.591863561037492e-15
39447.0,1e-06,9.999998515953381e-07,1.4840466180779285e-13,3.753925252860089e-15
49308.75,1e-06,9.999998141667868e-07,1.8583321316160864e-13,5.047275959833146e-15
59170.5,1e-06,9.999997767382339e-07,2.2326176610161316e-13,3.060760117418352e-15
69032.25,1e-06,9.99999739309681e-07,2.6069031909514945e-13,6.427421561219687e-15
78894.0,1e-06,9.99999701881128e-07,2.981188720904923e-13,9.974740987558773e-15
88755.75,1e-06,9.999996644525748e-07,3.355474250858962e-13,7.647659377319412e-15
98617.5,1e-06,9.999996270240218e-07,3.7297597808130215e-13,4.094034112448352e-15
108479.25,1e-06,9.999995895954689e-07,4.104045310767081e-13,5.404037988674986e-16
118341.0,1e-06,9.99999552166916e-07,4.478330840721141e-13,3.013226514713355e-15
128202.75,1e-06,9.99999514738363e-07,4.852616370675201e-13,6.566856828294208e-15
138064.5,1e-06,9.9999947730981e-07,5.226901900629261e-13,1.0120492190584855e-14
147926.25,1e-06,9.999994398812568e-07,5.601187430583321e-13,7.501696128482006e-15
157788.0,1e-06,9.999994024527039e-07,5.975472960537382e-13,3.9480607661913594e-15
167649.75,1e-06,9.99999365024151e-07,6.349758490491442e-13,3.944254039007125e-16
177511.5,1e-06,9.99999327595598e-07,6.724044020445502e-13,3.1592099583899344e-15
187373.25,1e-06,9.99999290167045e-07,7.098329550399562e-13,6.712845320680581e-15
197235.0,1e-06,9.99999252738492e-07,7.472615080353623e-13,1.0266480682971228e-14
207096.75,1e-06,9.999992153099389e-07,7.846900610307683e-13,7.355707636095633e-15
216958.5,1e-06,9.999991778813859e-07,8.221186140261743e-13,3.8020722738049864e-15
226820.25,1e-06,9.99999140452833e-07,8.595471670215804e-13,2.484369115143395e-16
236682.0,1e-06,9.9999910302428e-07,8.969757200169864e-13,3.3051984507763074e-15
246543.75,1e-06,9.99999065595727e-07,9.344042730123924e-13,6.858833813066954e-15
256405.5,1e-06,9.99999028167174e-07,9.718328260077985e-13,1.0412479272777188e-14
266267.25,1e-06,9.999989907386209e-07,1.0092613790032045e-12,7.20971914370926e-15
276129.0,1e-06,9.99998953310068e-07,1.0466899319986104e-12,3.6560938788382e-15
285990.75,1e-06,9.99998915881515e-07,1.0841184849940163e-12,1.024686139671402e-16
295852.5,1e-06,9.99998878452962e-07,1.1215470379894222e-12,3.45115665090392e-15
305714.25,1e-06,9.99998841024409e-07,1.1589755909848282e-12,7.00478191577498e-15
315576.0,1e-06,9.99998803595856e-07,1.196404143980234e-12,1.055840718064604e-14
