time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999877182052e-07,1.2281794879468648e-14,1.033979000020996e-14
19723.5,1e-06,9.999999752507626e-07,2.4749237397296416e-14,3.421516937884232e-15
29585.25,1e-06,9.999999627805161e-07,3.7219483929401054e-14,8.849565959247973e-15
39447.0,1e-06,9.99999950310227e-07,4.968977281272549e-14,6.940964961808773e-15
49308.75,1e-06,9.999999378399376e-07,6.216006233571339e-14,1.1167973254973524e-15
59170.5,1e-06,9.999999253696481e-07,7.463035186836262e-14,5.6735040386563455e-15
69032.25,1e-06,9.999999128993585e-07,8.710064140115779e-14,8.6974249828896e-15
78894.0,1e-06,9.99999900429069e-07,9.957093093395514e-14,1.892311966379473e-15
88755.75,1e-06,9.999998879587795e-07,1.1204122046675254e-13,4.912806098840448e-15
98617.5,1e-06,9.999998754884899e-07,1.2451150999954994e-13,9.45789951729714e-15
108479.25,1e-06,9.999998630182004e-07,1.3698179953234734e-13,2.6527814520772185e-15
118341.0,1e-06,9.99999850547911e-07,1.4945208906514472e-13,4.152334088787806e-15
128202.75,1e-06,9.999998380776213e-07,1.6192237859794212e-13,1.0218371527349782e-14
138064.5,1e-06,9.999998256073318e-07,1.743926681307395e-13,3.4132559864847574e-15
147926.25,1e-06,9.999998131370423e-07,1.8686295766353687e-13,3.391859554380267e-15
157788.0,1e-06,9.999998006667529e-07,1.9933324719633427e-13,1.0196977619600188e-14
167649.75,1e-06,9.999997881964632e-07,2.1180353672913168e-13,4.1737279965374e-15
177511.5,1e-06,9.999997757261737e-07,2.2427382626192905e-13,2.6313875443276247e-15
187373.25,1e-06,9.999997632558843e-07,2.3674411579472643e-13,9.436503085192649e-15
197235.0,1e-06,9.999997507855946e-07,2.492144053275238e-13,4.934205055299835e-15
207096.75,1e-06,9.999997383153051e-07,2.6168469486032123e-13,1.8709155342749824e-15
216958.5,1e-06,9.999997258450156e-07,2.7415498439311866e-13,8.6760361238498e-15
226820.25,1e-06,9.99999713374726e-07,2.8662527392591603e-13,5.694672016642684e-15
236682.0,1e-06,9.999997009044365e-07,2.990955634587134e-13,1.1104435242223402e-15
246543.75,1e-06,9.99999688434147e-07,3.115658529915108e-13,7.915559065087365e-15
256405.5,1e-06,9.999996759638574e-07,3.2403614252430816e-13,6.45514907540512e-15
266267.25,1e-06,9.99999663493568e-07,3.365064320571056e-13,3.4997151416969803e-16
276129.0,1e-06,9.999996510232784e-07,3.4897672158990296e-13,7.155087055034722e-15
285990.75,1e-06,9.999996385529888e-07,3.6144701112270034e-13,7.215621085457762e-15
295852.5,1e-06,9.999996260826993e-07,3.7391730065549776e-13,4.105004958829442e-16
305714.25,1e-06,9.999996136124098e-07,3.8638759018829514e-13,6.39461504498208e-15
315576.0,1e-06,9.999996011421202e-07,3.988578797210925e-13,7.976093095510404e-15
