time,mass_initial,mass_remaining,mass_lost,error_percent
63115.2,1e-05,9.487929179777285e-06,5.120708202227164e-07,7.411538288475128e-15
126230.4,1e-05,9.46085632267777e-06,5.391436773222307e-07,5.293955920339376e-15
189345.59999999998,1e-05,9.459376534419967e-06,5.40623465580034e-07,0.0
252460.8,1e-05,9.459295505147721e-06,5.407044948522789e-07,7.411538288475128e-15
315576.0,1e-05,9.45929106773584e-06,5.407089322641595e-07,8.470329472543002e-15
378691.19999999995,1e-05,9.459290824703965e-06,5.407091752960357e-07,3.1763735522036263e-15
441806.39999999997,1e-05,9.459290811373106e-06,5.407091886268943e-07,3.1763735522036263e-15
504921.6,1e-05,9.459290810624461e-06,5.407091893755395e-07,1.0587911840678752e-15
568036.7999999999,1e-05,9.459290810567181e-06,5.407091894328193e-07,1.0587911840678752e-15
631152.0,1e-05,9.459290810549572e-06,5.407091894504287e-07,5.293955920339376e-15
694267.2,1e-05,9.459290810535582e-06,5.407091894644184e-07,4.235164736271501e-15
757382.3999999999,1e-05,9.459290810522975e-06,5.407091894770257e-07,3.1763735522036263e-15
820497.6,1e-05,9.45929081051143e-06,5.407091894885706e-07,5.293955920339376e-15
883612.7999999999,1e-05,9.459290810500779e-06,5.407091894992223e-07,6.3527471044072525e-15
946728.0,1e-05,9.459290810490891e-06,5.407091895091094e-07,5.293955920339376e-15
1009843.2,1e-05,9.459290810481667e-06,5.407091895183345e-07,3.1763735522036263e-15
1072958.4,1e-05,9.45929081047302e-06,5.407091895269805e-07,1.0587911840678752e-15
1136073.5999999999,1e-05,9.459290810464885e-06,5.40709189535116e-07,4.235164736271501e-15
1199188.8,1e-05,9.459290810457203e-06,5.407091895427978e-07,3.1763735522036263e-15
1262304.0,1e-05,9.459290810449927e-06,5.407091895500739e-07,2.1175823681357505e-15
1325419.2,1e-05,9.459290810443017e-06,5.407091895569851e-07,8.470329472543002e-15
1388534.4,1e-05,9.459290810436435e-06,5.407091895635661e-07,4.235164736271501e-15
1451649.5999999999,1e-05,9.459290810430154e-06,5.407091895698471e-07,2.1175823681357505e-15
1514764.7999999998,1e-05,9.459290810424146e-06,5.407091895758542e-07,2.1175823681357505e-15
1577880.0,1e-05,9.45929081041839e-06,5.407091895816105e-07,4.235164736271501e-15
1640995.2,1e-05,9.459290810412866e-06,5.407091895871359e-07,6.3527471044072525e-15
1704110.4,1e-05,9.459290810407553e-06,5.407091895924482e-07,4.235164736271501e-15
1767225.5999999999,1e-05,9.459290810402437e-06,5.407091895975634e-07,5.293955920339376e-15
1830340.7999999998,1e-05,9.459290810397505e-06,5.407091896024954e-07,1.0587911840678752e-15
1893456.0,1e-05,9.459290810392743e-06,5.40709189607257e-07,3.1763735522036263e-15
1956571.2,1e-05,9.45929081038814e-06,5.407091896118596e-07,5.293955920339376e-15
2019686.4,1e-05,9.459290810383687e-06,5.407091896163134e-07,4.235164736271501e-15
2082801.5999999999,1e-05,9.459290810379374e-06,5.407091896206278e-07,8.470329472543002e-15
2145916.8,1e-05,9.45929081037519e-06,5.407091896248112e-07,1.0587911840678752e-15
2209032.0,1e-05,9.459290810371129e-06,5.407091896288712e-07,7.411538288475128e-15
2272147.1999999997,1e-05,9.459290810367185e-06,5.407091896328151e-07,6.3527471044072525e-15
2335262.4,1e-05,9.459290810363351e-06,5.407091896366492e-07,2.1175823681357505e-15
2398377.6,1e-05,9.459290810359621e-06,5.407091896403795e-07,2.1175823681357505e-15
2461492.8,1e-05,9.459290810355989e-06,5.407091896440115e-07,3.1763735522036263e-15
2524608.0,1e-05,9.45929081035245e-06,5.407091896475502e-07,5.293955920339376e-15
2587723.1999999997,1e-05,9.459290810349001e-06,5.407091896510004e-07,5.293955920339376e-15
2650838.4,1e-05,9.459290810345635e-06,5.407091896543662e-07,3.1763735522036263e-15
2713953.6,1e-05,9.459290810342348e-06,5.407091896576519e-07,5.293955920339376e-15
2777068.8,1e-05,9.45929081033914e-06,5.40709189660861e-07,0.0
2840184.0,1e-05,9.459290810336004e-06,5.40709189663997e-07,3.1763735522036263e-15
2903299.1999999997,1e-05,9.459290810332938e-06,5.407091896670633e-07,3.1763735522036263e-15
2966414.4,1e-05,9.459290810329938e-06,5.407091896700628e-07,3.1763735522036263e-15
3029529.5999999996,1e-05,9.459290810327002e-06,5.407091896729984e-07,5.293955920339376e-15
3092644.8,1e-05,9.459290810324129e-06,5.407091896758728e-07,7.411538288475128e-15
3155760.0,1e-05,9.459290810321311e-06,5.407091896786885e-07,8.470329472543002e-15
3218875.1999999997,1e-05,9.459290810318554e-06,5.407091896814477e-07,4.235164736271501e-15
3281990.4,1e-05,9.459290810315848e-06,5.407091896841528e-07,1.0587911840678752e-15
3345105.5999999996,1e-05,9.459290810313195e-06,5.407091896868058e-07,2.1175823681357505e-15
3408220.8,1e-05,9.459290810310591e-06,5.407091896894087e-07,6.3527471044072525e-15
3471336.0,1e-05,9.459290810308037e-06,5.407091896919634e-07,6.3527471044072525e-15
3534451.1999999997,1e-05,9.45929081030553e-06,5.407091896944716e-07,3.1763735522036263e-15
3597566.4,1e-05,9.459290810303066e-06,5.407091896969348e-07,4.235164736271501e-15
3660681.5999999996,1e-05,9.459290810300646e-06,5.407091896993549e-07,3.1763735522036263e-15
3723796.8,1e-05,9.459290810298267e-06,5.407091897017332e-07,5.293955920339376e-15
3786912.0,1e-05,9.45929081029593e-06,5.407091897040711e-07,4.235164736271501e-15
3850027.1999999997,1e-05,9.45929081029363e-06,5.4070918970637e-07,3.1763735522036263e-15
3913142.4,1e-05,9.459290810291369e-06,5.407091897086312e-07,7.411538288475128e-15
3976257.5999999996,1e-05,9.459290810289145e-06,5.407091897108559e-07,3.1763735522036263e-15
4039372.8,1e-05,9.459290810286956e-06,5.407091897130453e-07,3.1763735522036263e-15
4102488.0,1e-05,9.459290810284801e-06,5.407091897152004e-07,5.293955920339376e-15
4165603.1999999997,1e-05,9.459290810282678e-06,5.407091897173223e-07,2.1175823681357505e-15
4228718.399999999,1e-05,9.45929081028059e-06,5.40709189719412e-07,7.411538288475128e-15
4291833.6,1e-05,9.45929081027853e-06,5.407091897214705e-07,7.411538288475128e-15
4354948.8,1e-05,9.459290810276502e-06,5.407091897234987e-07,3.1763735522036263e-15
4418064.0,1e-05,9.459290810274503e-06,5.407091897254975e-07,5.293955920339376e-15
4481179.2,1e-05,9.459290810272533e-06,5.407091897274677e-07,5.293955920339376e-15
4544294.399999999,1e-05,9.459290810270591e-06,5.407091897294102e-07,5.293955920339376e-15
4607409.6,1e-05,9.459290810268675e-06,5.407091897313257e-07,0.0
4670524.8,1e-05,9.459290810266786e-06,5.407091897332149e-07,3.1763735522036263e-15
4733640.0,1e-05,9.459290810264923e-06,5.407091897350785e-07,5.293955920339376e-15
4796755.2,1e-05,9.459290810263083e-06,5.407091897369173e-07,4.235164736271501e-15
4859870.399999999,1e-05,9.459290810261269e-06,5.407091897387319e-07,2.1175823681357505e-15
4922985.6,1e-05,9.459290810259478e-06,5.407091897405228e-07,1.0587911840678752e-15
4986100.8,1e-05,9.45929081025771e-06,5.407091897422908e-07,5.293955920339376e-15
5049216.0,1e-05,9.459290810255965e-06,5.407091897440364e-07,2.1175823681357505e-15
5112331.2,1e-05,9.45929081025424e-06,5.407091897457602e-07,6.3527471044072525e-15
5175446.399999999,1e-05,9.459290810252537e-06,5.407091897474626e-07,7.411538288475128e-15
5238561.6,1e-05,9.459290810250857e-06,5.407091897491443e-07,4.235164736271501e-15
5301676.8,1e-05,9.459290810249195e-06,5.407091897508057e-07,0.0
5364792.0,1e-05,9.459290810247554e-06,5.407091897524474e-07,1.0587911840678752e-15
5427907.2,1e-05,9.45929081024593e-06,5.407091897540697e-07,5.293955920339376e-15
5491022.399999999,1e-05,9.459290810244328e-06,5.407091897556731e-07,3.1763735522036263e-15
5554137.6,1e-05,9.459290810242742e-06,5.407091897572581e-07,3.1763735522036263e-15
5617252.8,1e-05,9.459290810241175e-06,5.40709189758825e-07,4.235164736271501e-15
5680368.0,1e-05,9.459290810239627e-06,5.407091897603743e-07,5.293955920339376e-15
5743483.2,1e-05,9.459290810238094e-06,5.407091897619064e-07,5.293955920339376e-15
5806598.399999999,1e-05,9.45929081023658e-06,5.407091897634216e-07,2.1175823681357505e-15
5869713.6,1e-05,9.45929081023508e-06,5.407091897649205e-07,2.1175823681357505e-15
5932828.8,1e-05,9.459290810233598e-06,5.407091897664031e-07,1.0587911840678752e-15
5995944.0,1e-05,9.45929081023213e-06,5.407091897678699e-07,1.0587911840678752e-15
6059059.199999999,1e-05,9.459290810230679e-06,5.407091897693213e-07,5.293955920339376e-15
6122174.399999999,1e-05,9.459290810229242e-06,5.407091897707576e-07,8.470329472543002e-15
6185289.6,1e-05,9.459290810227821e-06,5.40709189772179e-07,7.411538288475128e-15
6248404.8,1e-05,9.459290810226415e-06,5.407091897735859e-07,1.0587911840678752e-15
