time,mass_initial,mass_remaining,mass_lost,error_percent
9861.75,1e-06,9.999999664970587e-07,3.35029413667762e-14,8.216449547000384e-15
19723.5,1e-06,9.999999318691399e-07,6.813086016560539e-14,1.0484860100730475e-14
29585.25,1e-06,9.99999897203446e-07,1.0279655398199449e-13,1.6743919812114273e-15
39447.0,1e-06,9.999998625364837e-07,1.374635162255627e-13,7.602016516432049e-15
49308.75,1e-06,9.99999827869479e-07,1.7213052106097104e-13,7.14085221777219e-15
59170.5,1e-06,9.999997932024726e-07,2.0679752732654809e-13,4.5059987341713865e-15
69032.25,1e-06,9.999997585354664e-07,2.4146453364014803e-13,9.82526383670515e-15
78894.0,1e-06,9.9999972386846e-07,2.761315399553605e-13,3.1419534683160437e-15
88755.75,1e-06,9.999996892014536e-07,3.107985462706271e-13,3.535939634464729e-15
98617.5,1e-06,9.999996545344473e-07,3.4546555258589554e-13,1.0213650983692939e-14
108479.25,1e-06,9.99999619867441e-07,3.8013255890116403e-13,4.284466397146153e-15
118341.0,1e-06,9.999995852004347e-07,4.147995652164325e-13,2.393239903372264e-15
128202.75,1e-06,9.999995505334283e-07,4.49466571531701e-13,9.07094620389068e-15
138064.5,1e-06,9.999995158664222e-07,4.841335778469695e-13,5.4271711769484115e-15
147926.25,1e-06,9.999994811994158e-07,5.18800584162238e-13,1.2505351235700051e-15
157788.0,1e-06,9.999994465324094e-07,5.534675904775065e-13,7.928241424088422e-15
167649.75,1e-06,9.999994118654032e-07,5.88134596792775e-13,6.56987595675067e-15
177511.5,1e-06,9.999993771983968e-07,6.228016031080435e-13,1.0783034376774637e-16
187373.25,1e-06,9.999993425313905e-07,6.574686094233119e-13,6.785536644286163e-15
197235.0,1e-06,9.999993078643843e-07,6.921356157385804e-13,7.712580736552929e-15
207096.75,1e-06,9.99999273197378e-07,7.268026220538489e-13,1.0348744360345124e-15
216958.5,1e-06,9.999992385303715e-07,7.614696283691174e-13,5.642831864483904e-15
226820.25,1e-06,9.999992038633654e-07,7.961366346843859e-13,8.855285516355188e-15
236682.0,1e-06,9.99999169196359e-07,8.308036409996544e-13,2.177579215836771e-15
246543.75,1e-06,9.999991345293526e-07,8.654706473149229e-13,4.5001270846816455e-15
256405.5,1e-06,9.999990998623464e-07,9.001376536301914e-13,9.997990296157446e-15
266267.25,1e-06,9.9999906519534e-07,9.348046599454598e-13,3.320273898219443e-15
276129.0,1e-06,9.999990305283337e-07,9.694716662607282e-13,3.3574324022989736e-15
285990.75,1e-06,9.999989958613273e-07,1.004138672575997e-12,1.0035118507978216e-14
295852.5,1e-06,9.999989611943211e-07,1.0388056788912654e-12,4.4629988728608754e-15
305714.25,1e-06,9.999989265273147e-07,1.073472685206534e-12,2.214707427657541e-15
315576.0,1e-06,9.999988918603083e-07,1.1081396915218024e-12,8.892413728175958e-15
